Database???Monthly
Month£º2015-
Indicators,Apr 2024,Mar 2024,Feb 2024,Jan 2024,Dec 2023,Nov 2023,Oct 2023,Sep 2023,Aug 2023,Jul 2023,Jun 2023,May 2023,Apr 2023,Mar 2023,Feb 2023,Jan 2023,Dec 2022,Nov 2022,Oct 2022,Sep 2022,Aug 2022,Jul 2022,Jun 2022,May 2022,Apr 2022,Mar 2022,Feb 2022,Jan 2022,Dec 2021,Nov 2021,Oct 2021,Sep 2021,Aug 2021,Jul 2021,Jun 2021,May 2021,Apr 2021,Mar 2021,Feb 2021,Jan 2021,Dec 2020,Nov 2020,Oct 2020,Sep 2020,Aug 2020,Jul 2020,June 2020,May 2020,Apr 2020,Mar 2020,Feb 2020,Jan 2020,Dec 2019,Nov 2019,Oct 2019,Sep 2019,Aug 2019,Jul 2019,Jun 2019,May 2019,Apr 2019,Mar 2019,Feb 2019,Jan 2019,Dec 2018,Nov 2018,Oct 2018,Sep 2018,Aug 2018,Jul 2018,Jun 2018,May 2018,Apr 2018,Mar 2018,Feb 2018,Jan 2018,Dec 2017,Nov 2017,Oct 2017,Sep 2017,Aug 2017,Jul 2017,Jun 2017,May 2017,Apr 2017,Mar 2017,Feb 2017,Jan 2017,Dec 2016,Nov 2016,Oct 2016,Sep 2016,Aug 2016,Jul 2016,Jun 2016,May 2016,Apr 2016,Mar 2016,Feb 2016,Jan 2016,Dec 2015,Nov 2015,Oct 2015,Sep 2015,Aug 2015,Jul 2015,Jun 2015,May 2015,Apr 2015,Mar 2015,Feb 2015,Jan 2015
Inventories of Manufacture of Special Purpose Machinery The Same Period of Previous Year(100 million yuan),10195.80,9965.40,9803.70,,9344.20,9689.20,9748.00,9615.30,9625.60,9486.10,9250.50,9253.90,9073.10,8858.70,8783.30,,8463.40,8762.30,8660.10,8475.40,8423.10,8226.30,7972.00,8023.50,7781.80,7555.90,7481.20,,7089.70,7255.50,7240.50,7155.60,7161.50,7055.50,7091.10,7128.20,6977.20,6815.40,6666.30,,6572.20,6788.60,6718.80,6633.10,6601.30,6567.70,6386.70,6467.60,6348.30,6219.10,6344.90,,6156.50,6441.30,6455.10,6405.40,6324.60,6258.40,6033.00,6023.10,5867.80,5790.00,5757.30,,5514.80,5699.50,5613.00,5520.60,5460.50,5398.80,5264.50,5258.60,5165.90,4862.80,4821.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Special Purpose Machinery Accumulated Growth Rate(%),6.2,5.9,7.5,,7.6,9.4,8.8,8.9,10.0,9.5,9.7,10.8,11.5,12.0,11.5,,8.9,8.9,10.8,11.9,12.7,13.7,14.4,14.9,16.0,16.3,16.3,,17.2,18.9,18.3,18.4,17.9,16.6,16.6,15.9,14.9,14.3,16.2,,10.3,9.1,8.6,8.0,8.4,7.6,8.0,7.1,7.0,7.0,2.6,,4.0,3.6,3.6,3.0,4.4,5.9,7.8,9.0,10.2,9.9,12.4,,13.0,14.2,14.8,15.4,15.0,14.7,13.8,14.6,14.2,14.5,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Automobiles month-end (100 million yuan),9412.00,9196.20,9084.50,,8878.10,9466.70,9179.80,9035.50,9079.80,9024.90,8938.90,9248.60,9332.20,9403.70,9352.10,,9401.20,9837.20,9736.40,9544.60,9390.90,9249.30,9092.20,9219.60,9025.80,8785.80,8517.10,,8544.10,8567.20,8362.90,8285.60,8180.70,7908.70,7642.30,7648.10,7717.40,7686.90,7645.20,,7514.20,7450.20,7337.30,7210.40,7098.40,7133.70,7173.10,7267.10,7394.80,7411.80,7106.20,,7493.40,7511.50,7336.80,7198.90,7294.00,7279.20,7215.30,7651.30,7535.50,7365.80,7527.80,,7690.30,8085.10,7868.80,7782.60,7786.50,7734.10,7403.80,7427.60,7288.50,7298.90,7182.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Automobiles The Same Period of Previous Year(100 million yuan),9409.00,9440.10,9389.30,,9462.20,9852.20,9699.70,9477.90,9361.10,9252.10,9062.10,9192.70,8989.10,8768.30,8497.50,,8528.20,8564.40,8395.30,8321.70,8031.50,7773.20,7482.20,7520.70,7592.40,7568.80,7525.90,,7380.80,7321.60,7152.00,7025.40,7052.70,7082.00,7023.50,7175.30,7263.40,7244.40,7042.30,,7109.60,7208.40,7029.50,6893.80,6946.70,6908.40,6939.70,7299.00,7194.10,7031.40,7190.30,,7583.20,7962.70,7801.20,7750.40,7735.70,7728.60,7412.20,7392.60,7250.70,7222.70,7116.00,,7123.90,7310.80,7077.30,6946.60,6940.00,6910.20,6779.80,6803.90,6745.20,6599.60,6374.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Automobiles Accumulated Growth Rate(%),0.0,-2.6,-3.2,,-6.2,-3.9,-5.4,-4.7,-3.0,-2.5,-1.4,0.6,3.8,7.2,10.1,,10.2,14.9,16.0,14.7,16.9,19.0,21.5,22.6,18.9,16.1,13.2,,15.8,17.0,16.9,17.9,16.0,11.7,8.8,6.6,6.3,6.1,8.6,,5.7,3.4,4.4,4.6,2.2,3.3,3.4,-0.4,2.8,5.4,-1.2,,-1.2,-5.7,-6.0,-7.1,-5.7,-5.8,-2.7,3.5,3.9,2.0,5.8,,8.0,10.6,11.2,12.0,12.2,11.9,9.2,9.2,8.1,10.6,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Railway Shipping Aerospace and Other Transport Equipments month-end(100 million yuan),3222.30,3076.20,3022.10,,2830.80,3260.70,3276.40,3242.40,3221.10,3181.70,3090.30,3150.50,3094.30,3046.80,2967.50,,2950.70,3184.60,3222.50,3242.40,3194.70,3124.60,2971.10,3190.00,3083.10,2954.60,2816.00,,2839.30,3156.20,3098.00,3065.50,2966.50,2893.60,2862.40,2931.00,2870.40,2778.80,2657.40,,2470.00,2652.00,2645.40,2609.30,2631.70,2590.20,2507.00,2546.50,2522.70,2445.70,2303.30,,2524.40,2741.70,2785.10,2736.30,2782.20,2612.60,2528.30,2613.30,2535.70,2434.10,2403.20,,2634.80,2858.40,2941.40,2953.80,3044.10,3019.10,2899.90,2979.70,2934.50,2859.50,2807.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Railway Shipping Aerospace and Other Transport Equipments The Same Period of Previous Year(100 million yuan),3115.30,3062.00,3000.10,,2770.90,3001.60,3058.90,3072.30,3086.70,3003.90,2892.90,2991.70,2949.60,2826.70,2702.90,,2782.50,3098.30,3080.70,3050.40,2984.60,2916.70,2818.70,3091.60,3022.40,2910.90,2743.80,,2765.00,2981.10,2923.90,2868.20,2833.80,2784.00,2745.00,2780.90,2754.50,2668.40,2480.80,,2391.00,2593.10,2646.30,2551.50,2591.10,2585.50,2499.20,2572.10,2486.20,2396.90,2375.10,,2513.70,2739.30,2817.30,2812.20,2815.50,2616.70,2529.00,2594.70,2534.70,2445.10,2417.80,,2553.20,2886.00,2860.70,2856.30,2949.70,2974.80,2882.80,2993.00,2904.10,2815.50,2765.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Railway Shipping Aerospace and Other Transport Equipments Accumulated Growth Rate(%),3.4,0.5,0.7,,2.2,8.6,7.1,5.5,4.4,5.9,6.8,5.3,4.9,7.8,9.8,,6.0,2.8,4.6,6.3,7.0,7.1,5.4,3.2,2.0,1.5,2.6,,2.7,5.9,6.0,6.9,4.7,3.9,4.3,5.4,4.2,4.1,7.1,,3.3,2.3,0.0,2.3,1.6,0.2,0.3,-1.0,1.5,2.0,-3.0,,0.4,0.1,-1.1,-2.7,-1.2,-0.2,0.0,0.7,0.0,-0.4,-0.6,,3.2,-1.0,2.8,3.4,3.2,1.5,0.6,-0.4,1.0,1.6,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Electrical Machinery and Equipment month-end(100 million yuan),13440.20,13085.90,12854.10,,12816.50,13603.80,13689.90,13475.50,13553.40,13283.20,12942.60,13358.50,13315.10,13191.60,13030.80,,12915.10,13615.50,13388.10,12865.90,12912.60,12841.60,12671.30,12990.00,12576.10,12089.10,11850.80,,11336.10,11587.10,11206.70,11033.20,10957.00,10654.40,10213.10,10163.20,9820.30,9398.60,9084.90,,8464.70,8806.30,8709.60,8523.50,8445.50,8254.90,7994.40,8105.60,8129.90,8028.70,7722.20,,8143.40,8555.10,8470.00,8232.60,8230.10,8105.10,7981.00,8222.30,8153.50,7875.90,8013.10,,8023.60,8388.20,8377.70,8271.60,8547.20,8703.70,8385.80,8646.60,8428.70,8097.50,8043.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Electrical Machinery and Equipment The Same Period of Previous Year(100 million yuan),13329.60,13150.10,12960.80,,12886.10,13588.80,13365.50,12808.60,12831.60,12749.60,12575.80,12873.10,12452.50,11965.40,11775.90,,11408.00,11618.80,11248.50,11088.30,10986.30,10655.80,10225.30,10184.80,9826.60,9375.10,9049.50,,8550.00,8869.60,8800.00,8587.10,8519.00,8314.90,8041.30,8134.70,8117.50,8018.50,7664.00,,7875.30,8153.20,8094.10,7876.60,7932.90,7799.50,7582.20,7818.50,7731.60,7390.00,7513.50,,7943.90,8299.70,8316.50,8225.00,8472.60,8346.40,8081.90,8294.90,8028.30,7922.20,7818.00,,7677.90,7957.00,7831.60,7665.70,7641.30,7682.30,7379.60,7466.40,7352.20,6865.90,6788.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Electrical Machinery and Equipment Accumulated Growth Rate(%),0.8,-0.5,-0.8,,-0.5,0.1,2.4,5.2,5.6,4.2,2.9,3.8,6.9,10.2,10.7,,13.2,17.2,19.0,16.0,17.5,20.5,23.9,27.5,28.0,28.9,31.0,,32.6,30.6,27.3,28.5,28.6,28.1,27.0,24.9,21.0,17.2,18.5,,7.5,8.0,7.6,8.2,6.5,5.8,5.4,3.7,5.2,8.6,2.8,,2.5,3.1,1.8,0.1,-2.9,-2.9,-1.2,-0.9,1.6,-0.6,2.5,,4.5,5.4,7.0,7.9,11.9,13.3,13.6,15.8,14.6,17.9,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Communication Equipment Computers and Other Electronic Equipment month-end(100 million yuan),20933.40,20214.40,20071.10,,19510.20,20481.40,20425.90,20298.20,20802.20,20297.40,19664.60,20124.40,20181.10,20044.70,20268.40,,20736.80,21717.90,21437.80,21039.60,21744.00,21163.70,20413.10,21270.10,20780.10,19923.50,19409.30,,18461.50,19120.10,18854.30,18445.60,18511.20,17731.50,16774.70,16708.00,16108.80,15473.40,15139.00,,14334.40,14982.50,15109.10,15114.90,14533.60,14219.70,13735.50,14240.90,14178.20,13413.40,12927.80,,12539.50,13169.70,13177.80,12955.30,12968.20,12337.80,11993.50,12289.90,11919.60,11493.10,11628.60,,11718.00,12628.50,12713.90,12561.10,12444.70,11530.50,10876.00,10998.10,10662.70,10552.00,10518.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Communication Equipment Computers and Other Electronic Equipment The Same Period of Previous Year(100 million yuan),20366.10,20208.80,20444.00,,21017.10,22114.70,21896.20,21517.20,22239.80,21595.60,20912.00,21604.70,21089.80,20295.60,19749.40,,19036.20,19648.20,19371.10,18982.50,19009.10,18147.60,17027.00,17064.40,16459.80,15759.20,15374.70,,14581.20,15220.00,15336.10,15286.20,14694.10,14361.90,13877.40,14394.90,14345.80,13541.40,13030.60,,12440.70,13066.50,13085.20,12889.90,12857.20,12251.70,11872.70,12102.70,11727.20,11417.40,11543.00,,11924.30,12888.90,12976.80,12752.10,12683.80,11825.90,11168.90,11269.00,10914.50,10689.80,10615.70,,10352.80,11169.20,10933.20,10809.70,10706.00,10057.20,9630.70,9737.60,9606.10,9349.00,9308.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Communication Equipment Computers and Other Electronic Equipment Accumulated Growth Rate(%),2.8,0.0,-1.8,,-7.2,-7.4,-6.7,-5.7,-6.5,-6.0,-6.0,-6.9,-4.3,-1.2,2.6,,8.9,10.5,10.7,10.8,14.4,16.6,19.9,24.6,26.2,26.4,26.2,,26.6,25.6,22.9,20.7,26.0,23.5,20.9,16.1,12.3,14.3,16.2,,15.2,14.7,15.5,17.3,13.0,16.1,15.7,17.7,20.9,17.5,12.0,,5.2,2.2,1.5,1.6,2.2,4.3,7.4,9.1,9.2,7.5,9.5,,13.2,13.1,16.3,16.2,16.2,14.6,12.9,12.9,11.0,12.9,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Measuring Instruments month-end(100 million yuan),2482.00,2421.50,2393.50,,2302.80,2467.00,2475.00,2444.90,2450.00,2419.40,2375.30,2419.90,2407.10,2360.20,2336.50,,2204.20,2331.40,2348.50,2313.90,2329.20,2276.70,2168.80,2241.10,2168.10,2103.10,2061.80,,1921.90,2002.50,1997.80,1957.60,1944.80,1889.40,1801.70,1787.00,1706.20,1667.20,1618.30,,1529.00,1586.70,1576.70,1571.20,1576.30,1539.20,1501.70,1529.00,1517.00,1456.60,1415.60,,1347.00,1422.00,1421.10,1395.60,1396.90,1405.10,1362.60,1385.60,1361.40,1307.40,1324.80,,1349.60,1439.80,1430.50,1433.20,1455.90,1419.10,1378.00,1378.60,1333.00,1300.90,1252.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Measuring Instruments The Same Period of Previous Year(100 million yuan),2423.50,2368.30,2326.90,,2219.10,2348.10,2363.30,2334.10,2351.70,2313.20,2247.10,2262.10,2184.50,2114.60,2062.60,,1944.20,2026.50,2023.80,1983.50,1967.50,1898.60,1778.20,1816.40,1732.10,1674.50,1627.90,,1541.00,1598.20,1588.60,1587.90,1593.90,1555.40,1513.20,1539.40,1513.70,1459.80,1415.10,,1390.00,1457.10,1447.20,1426.50,1427.50,1394.90,1344.70,1363.10,1345.90,1287.80,1322.80,,1278.30,1368.00,1365.50,1346.30,1338.90,1342.00,1301.70,1309.10,1262.80,1231.90,1186.10,,1207.80,1291.00,1289.10,1260.30,1279.60,1238.50,1206.60,1205.20,1167.40,1119.20,1099.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Measuring Instruments Accumulated Growth Rate(%),2.4,2.2,2.9,,3.8,5.1,4.7,4.7,4.2,4.6,5.7,7.0,10.2,11.6,13.3,,13.4,15.0,16.0,16.7,18.4,19.9,22.0,23.4,25.2,25.6,26.7,,24.7,25.3,25.8,23.3,22.0,21.5,19.1,16.1,12.7,14.2,14.4,,10.0,8.9,8.9,10.1,10.4,10.3,11.7,12.2,12.7,13.1,7.0,,5.4,3.9,4.1,3.7,4.3,4.7,4.7,5.8,7.8,6.1,11.7,,11.7,11.5,11.0,13.7,13.8,14.6,14.2,14.4,14.2,16.2,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Other Manufacturing month-end(100 million yuan),265.50,262.90,255.10,,265.50,266.90,264.40,260.70,258.90,258.50,251.90,253.40,255.60,254.80,252.90,,253.90,255.20,252.30,253.00,249.50,246.80,246.90,243.70,240.50,235.30,232.10,,238.10,237.70,237.70,231.00,224.10,222.70,220.30,221.00,217.20,215.80,213.80,,217.40,216.10,215.10,207.00,205.20,204.70,201.00,200.80,199.00,196.00,187.30,,198.90,194.30,195.10,193.10,192.10,194.10,192.30,191.60,193.40,187.60,186.70,,198.60,202.40,205.80,202.50,214.50,220.60,215.10,216.60,215.00,206.80,199.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Other Manufacturing The Same Period of Previous Year(100 million yuan),263.10,258.00,253.70,,264.80,269.20,267.10,263.10,265.80,264.10,254.80,255.60,253.10,251.60,249.80,,255.70,252.00,248.80,241.50,233.80,225.20,221.30,220.40,213.50,207.50,205.20,,214.40,214.30,217.30,210.30,208.90,209.40,210.50,208.70,206.90,203.80,193.40,,203.10,202.70,201.90,198.80,196.00,193.80,189.70,191.00,193.50,187.90,184.30,,196.20,195.50,195.00,192.30,191.10,188.70,184.30,182.20,181.70,177.90,170.40,,195.60,193.60,194.70,190.00,199.20,205.70,205.80,203.50,202.70,196.60,189.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Other Manufacturing Accumulated Growth Rate(%),0.9,1.9,0.6,,0.3,-0.9,-1.0,-0.9,-2.6,-2.1,-1.1,-0.9,1.0,1.3,1.2,,-0.7,1.3,1.4,4.8,6.7,9.6,11.6,10.6,12.6,13.4,13.1,,11.1,10.9,9.4,9.8,7.3,6.4,4.7,5.9,5.0,5.9,10.5,,7.0,6.6,6.5,4.1,4.7,5.6,6.0,5.1,2.8,4.3,1.6,,1.4,-0.6,0.1,0.4,0.5,2.9,4.3,5.2,6.4,5.5,9.6,,1.5,4.5,5.7,6.6,7.7,7.2,4.5,6.4,6.1,5.2,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Comprehensive Utilization of Waste month-end(100 million yuan),1036.40,1010.20,960.20,,996.90,1006.10,986.70,994.60,986.10,979.70,989.70,969.90,1000.20,1064.00,1058.70,,1009.90,982.80,947.60,912.00,866.90,849.50,767.30,752.90,746.10,709.60,710.10,,709.60,699.10,665.70,655.40,640.70,573.40,562.30,544.10,522.80,505.30,470.70,,517.10,496.30,507.00,523.70,581.70,593.30,564.10,576.70,404.30,399.80,376.20,,423.80,419.10,408.00,409.20,387.90,398.30,400.50,389.30,371.60,389.50,381.20,,399.00,387.60,396.30,373.50,346.10,321.50,315.30,301.30,302.80,299.80,278.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Comprehensive Utilization of Waste The Same Period of Previous Year(100 million yuan),1020.90,1081.50,1065.90,,1010.70,1001.00,972.40,945.00,905.00,893.70,853.50,842.60,832.00,792.00,777.10,,778.20,773.80,752.50,728.80,718.10,725.20,660.10,641.70,606.80,583.70,521.80,,570.00,539.90,548.20,562.80,578.00,551.60,557.20,572.00,597.00,620.40,577.20,,618.30,584.90,604.30,610.70,632.50,634.70,580.50,544.50,392.00,388.90,402.00,,425.40,411.60,402.00,381.00,365.40,352.20,339.10,335.40,334.30,323.50,298.40,,325.60,325.10,312.10,312.00,285.30,283.50,281.20,269.80,256.80,250.30,226.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Comprehensive Utilization of Waste Accumulated Growth Rate(%),1.5,-6.6,-9.9,,-1.4,0.5,1.5,5.2,9.0,9.6,16.0,15.1,20.2,34.3,36.2,,29.8,27.0,25.9,25.1,20.7,17.1,16.2,17.3,23.0,21.6,36.1,,24.5,29.5,21.4,16.5,10.8,4.0,0.9,-4.9,-12.4,-18.6,-18.5,,-16.4,-15.1,-16.1,-14.2,-8.0,-6.5,-2.8,5.9,3.1,2.8,-6.4,,-0.4,1.8,1.5,7.4,6.2,13.1,18.1,16.1,11.2,20.4,27.7,,22.5,19.2,27.0,19.7,21.3,13.4,12.1,11.7,17.9,19.8,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Repair of Metal Products Machinery and Equipment month-end(100 million yuan),431.60,417.40,400.20,,386.80,422.90,414.50,398.90,392.60,381.80,394.00,401.20,404.10,398.80,394.60,,322.50,351.50,334.70,337.00,331.50,330.40,321.30,315.80,321.60,306.80,304.60,,285.90,327.30,319.30,315.40,303.70,297.00,274.90,282.30,272.80,271.50,266.70,,248.60,294.60,282.20,284.60,277.20,280.20,272.10,287.90,282.30,275.00,253.00,,241.90,273.40,281.90,273.80,260.90,251.00,242.40,241.30,222.30,223.80,222.60,,198.00,224.60,229.60,223.50,219.30,217.10,207.70,208.50,199.10,201.10,197.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Repair of Metal Products Machinery and Equipment The Same Period of Previous Year(100 million yuan),366.00,362.40,359.50,,338.90,390.50,363.30,362.40,352.40,348.90,362.70,357.40,372.00,364.30,352.90,,287.20,329.00,319.40,315.50,306.00,297.10,297.50,306.90,296.90,285.10,283.00,,265.90,308.00,296.80,297.00,288.80,295.20,275.50,289.10,291.60,291.60,266.00,,249.30,282.90,289.10,287.40,273.30,266.50,250.60,250.00,238.50,229.90,225.70,,206.50,234.20,238.70,228.50,223.20,218.90,211.10,213.70,204.40,205.10,203.00,,193.40,210.10,204.30,201.50,197.90,197.30,193.80,193.10,187.10,189.10,186.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Repair of Metal Products Machinery and Equipment Accumulated Growth Rate(%),17.9,15.2,11.3,,14.1,8.3,14.1,10.1,11.4,9.4,8.6,12.3,8.6,9.5,11.8,,12.3,6.8,4.8,6.8,8.3,11.2,8.0,2.9,8.3,7.6,7.6,,7.5,6.3,7.6,6.2,5.2,0.6,-0.2,-2.4,-6.4,-6.9,0.3,,-0.3,4.1,-2.4,-1.0,1.4,5.1,8.6,15.2,18.4,19.6,12.1,,17.1,16.7,18.1,19.8,16.9,14.7,14.8,12.9,8.8,9.1,9.7,,2.4,6.9,12.4,10.9,10.8,10.0,7.2,8.0,6.4,6.3,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Production and Supply of Electricity Heat Gas and Water month-end(100 million yuan),3004.00,2900.40,2916.70,,3064.70,3250.70,3288.20,3101.80,3097.70,3087.20,3065.20,3054.70,2881.50,2704.90,2730.20,,2857.40,3041.10,2984.00,2742.70,2701.10,2767.10,2718.60,2694.60,2592.10,2436.00,2463.00,,2845.60,3026.30,2707.00,2264.00,2202.10,2127.60,2146.70,2084.70,2013.60,1994.40,2140.40,,2009.80,2244.80,2255.60,2143.70,2096.70,2121.90,2082.90,2014.50,1984.50,1975.10,2010.60,,1973.20,2138.50,2100.80,2011.40,1993.20,2009.80,1995.50,1942.60,1886.70,1837.80,1881.00,,1959.60,2099.30,2042.90,1887.60,1833.60,1798.40,1739.40,1699.10,1700.10,1664.00,1673.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Production and Supply of Electricity Heat Gas and Water The Same Period of Previous Year(100 million yuan),2887.20,2735.20,2753.90,,2974.90,3167.90,3088.60,2813.90,2766.50,2829.60,2811.30,2791.20,2685.00,2521.40,2543.60,,2987.70,3123.90,2824.80,2371.40,2300.40,2215.80,2212.70,2156.60,2086.60,2047.60,2199.60,,2069.90,2302.20,2310.90,2201.70,2146.10,2172.30,2130.80,2055.70,2030.20,2010.30,2057.10,,2057.80,2214.20,2174.50,2076.70,2034.40,2045.30,2050.40,1997.40,1936.20,1883.50,1922.90,,1973.20,2132.50,2095.80,1932.20,1851.80,1872.60,1819.80,1760.90,1732.90,1727.60,1739.70,,1731.00,1875.20,1818.80,1711.20,1661.50,1591.50,1608.60,1616.70,1576.90,1508.30,1514.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Production and Supply of Electricity Heat Gas and Water Accumulated Growth Rate(%),4.0,6.0,5.9,,3.0,2.6,6.5,10.2,12.0,9.1,9.0,9.4,7.3,7.3,7.3,,-4.4,-2.7,5.6,15.7,17.4,24.9,22.9,24.9,24.2,19.0,12.0,,37.5,31.5,17.1,2.8,2.6,-2.1,0.7,1.4,-0.8,-0.8,4.0,,-2.3,1.4,3.7,3.2,3.1,3.7,1.6,0.9,2.5,4.9,4.6,,0.0,0.3,0.2,4.1,7.6,7.3,9.7,10.3,8.9,6.4,8.1,,13.2,12.0,12.3,10.3,10.4,13.0,8.1,5.1,7.8,10.3,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Production and Supply of Electric Power and Heat Power month-end(100 million yuan),2231.80,2150.10,2147.50,,2287.90,2410.00,2465.60,2298.20,2307.20,2315.70,2311.60,2281.00,2128.50,1965.10,1986.80,,2160.90,2285.50,2228.30,2027.40,1955.00,2049.40,2009.00,1984.70,1898.60,1757.80,1796.40,,2214.50,2342.30,2032.00,1625.40,1568.10,1524.70,1559.90,1497.90,1431.00,1409.20,1550.20,,1471.80,1667.20,1692.40,1594.40,1548.60,1596.20,1564.70,1485.40,1477.40,1491.90,1523.90,,1544.70,1668.60,1653.30,1583.60,1554.00,1575.40,1553.30,1503.60,1436.10,1410.90,1435.30,,1560.10,1648.70,1618.00,1482.10,1449.20,1425.60,1383.80,1335.60,1336.80,1312.50,1322.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Production and Supply of Electric Power and Heat Power The Same Period of Previous Year(100 million yuan),2132.20,1979.40,1996.30,,2228.30,2361.00,2287.90,2058.60,1982.90,2076.10,2067.10,2043.90,1953.60,1806.80,1841.30,,2315.90,2405.10,2114.60,1700.10,1632.40,1589.10,1601.80,1544.20,1478.50,1439.30,1585.80,,1514.20,1702.50,1723.00,1628.50,1575.20,1620.90,1587.60,1502.10,1496.70,1501.90,1542.60,,1585.00,1697.80,1680.40,1606.80,1563.40,1578.40,1576.30,1526.90,1457.40,1430.40,1452.40,,1554.00,1659.10,1649.30,1503.70,1445.10,1466.20,1430.90,1376.40,1353.30,1354.50,1360.40,,1376.30,1488.00,1448.80,1346.20,1307.20,1261.40,1286.80,1284.90,1256.60,1197.80,1210.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Production and Supply of Electric Power and Heat Power Accumulated Growth Rate(%),4.7,8.6,7.6,,2.7,2.1,7.8,11.6,16.4,11.5,11.8,11.6,9.0,8.8,7.9,,-6.7,-5.0,5.4,19.3,19.8,29.0,25.4,28.5,28.4,22.1,13.3,,46.2,37.6,17.9,-0.2,-0.5,-5.9,-1.7,-0.3,-4.4,-6.2,0.5,,-7.1,-1.8,0.7,-0.8,-0.9,1.1,-0.7,-2.7,1.4,4.3,4.9,,-0.6,0.6,0.2,5.3,7.5,7.4,8.6,9.2,6.1,4.2,5.5,,13.4,10.8,11.7,10.1,10.9,13.0,7.5,3.9,6.4,9.6,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Production and Supply of Gas month-end(100 million yuan),421.60,418.60,434.20,,471.20,533.60,516.80,501.70,490.50,477.40,460.70,469.90,451.50,446.20,443.30,,418.80,465.70,463.10,428.00,459.00,436.20,428.50,425.30,414.50,408.50,392.10,,395.70,433.50,431.60,395.00,391.90,357.40,344.00,344.60,344.70,341.00,351.80,,307.30,338.30,323.60,315.50,318.50,305.60,306.20,313.20,291.60,274.80,279.10,,247.20,285.30,268.80,256.10,268.20,266.30,279.00,277.50,293.30,271.30,285.50,,261.60,307.10,282.90,271.10,254.90,245.10,232.40,241.50,244.00,233.80,234.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
