Database???Monthly
Month£º2015-
Indicators,Apr 2024,Mar 2024,Feb 2024,Jan 2024,Dec 2023,Nov 2023,Oct 2023,Sep 2023,Aug 2023,Jul 2023,Jun 2023,May 2023,Apr 2023,Mar 2023,Feb 2023,Jan 2023,Dec 2022,Nov 2022,Oct 2022,Sep 2022,Aug 2022,Jul 2022,Jun 2022,May 2022,Apr 2022,Mar 2022,Feb 2022,Jan 2022,Dec 2021,Nov 2021,Oct 2021,Sep 2021,Aug 2021,Jul 2021,Jun 2021,May 2021,Apr 2021,Mar 2021,Feb 2021,Jan 2021,Dec 2020,Nov 2020,Oct 2020,Sep 2020,Aug 2020,Jul 2020,June 2020,May 2020,Apr 2020,Mar 2020,Feb 2020,Jan 2020,Dec 2019,Nov 2019,Oct 2019,Sep 2019,Aug 2019,Jul 2019,Jun 2019,May 2019,Apr 2019,Mar 2019,Feb 2019,Jan 2019,Dec 2018,Nov 2018,Oct 2018,Sep 2018,Aug 2018,Jul 2018,Jun 2018,May 2018,Apr 2018,Mar 2018,Feb 2018,Jan 2018,Dec 2017,Nov 2017,Oct 2017,Sep 2017,Aug 2017,Jul 2017,Jun 2017,May 2017,Apr 2017,Mar 2017,Feb 2017,Jan 2017,Dec 2016,Nov 2016,Oct 2016,Sep 2016,Aug 2016,Jul 2016,Jun 2016,May 2016,Apr 2016,Mar 2016,Feb 2016,Jan 2016,Dec 2015,Nov 2015,Oct 2015,Sep 2015,Aug 2015,Jul 2015,Jun 2015,May 2015,Apr 2015,Mar 2015,Feb 2015,Jan 2015
Financial Costs of Manufacture of Automobiles Accumulated Growth Rate(%),-62.6,-53.1,-43.0,,50.2,85.6,125.2,128.4,74.2,64.3,14.3,31.8,128.1,60.4,46.3,,-16.5,-17.0,-36.9,-42.8,-29.1,-29.2,-24.1,-12.2,-26.8,80.0,10.3,,-63.6,-61.8,-59.2,-61.1,-56.9,-58.3,-54.5,-50.5,-47.4,-73.1,-44.2,,-9.9,-15.4,-19.2,-13.0,-13.1,-1.2,-14.1,-7.9,-3.9,5.5,-6.4,,8.2,3.9,7.9,5.1,10.3,0.1,24.9,31.1,4.1,-0.6,4.1,,7.3,13.3,13.8,8.8,10.0,9.5,-4.0,-8.9,0.3,10.4,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Railway Shipping Aerospace and Other Transport Equipments Accumulated(100 million yuan),6.60,6.10,6.00,,41.90,43.30,35.80,31.80,29.10,27.50,16.70,20.20,21.40,19.80,13.40,,32.40,22.00,16.60,15.40,18.10,18.90,14.50,13.10,12.50,17.60,14.30,,78.60,69.40,62.30,52.90,46.10,41.20,37.50,36.10,25.10,16.90,15.70,,108.30,94.60,83.40,71.50,61.10,50.10,42.60,35.10,28.90,22.70,14.70,,86.40,76.50,67.60,61.40,52.90,54.90,46.80,37.80,36.70,30.10,20.20,,103.00,88.00,84.70,77.40,68.20,60.50,56.30,48.40,42.90,38.10,26.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Railway Shipping Aerospace and Other Transport Equipments Accumulated The Same Period of Previous Year(100 million yuan),22.40,20.20,13.30,,30.00,20.30,15.30,14.90,18.10,19.40,15.40,12.90,12.30,17.00,14.10,,78.70,69.40,62.60,53.10,46.60,41.70,37.50,37.00,26.00,17.60,16.20,,109.90,97.50,85.50,73.80,61.80,50.80,43.50,35.50,29.20,22.90,14.90,,87.20,76.90,66.80,60.20,51.40,52.00,44.10,36.00,34.10,28.10,17.80,,100.20,83.40,78.00,72.30,60.70,52.40,50.90,45.20,40.60,35.10,24.70,,124.10,113.60,106.90,99.60,94.70,78.50,66.90,50.50,41.20,32.60,21.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Railway Shipping Aerospace and Other Transport Equipments Accumulated Growth Rate(%),-70.5,-69.8,-54.9,,39.7,113.3,134.0,113.4,60.8,41.8,8.4,56.6,74.0,16.5,-5.0,,-58.8,-68.3,-73.5,-71.0,-61.2,-54.7,-61.3,-64.6,-51.9,0.0,-11.7,,-28.5,-28.8,-27.1,-28.3,-25.4,-18.9,-13.8,1.7,-14.0,-26.2,5.4,,24.2,23.0,24.9,18.8,18.9,-3.7,-3.4,-2.5,-15.2,-19.2,-17.4,,-13.8,-8.3,-13.3,-15.1,-12.9,4.8,-8.1,-16.4,-9.6,-14.2,-18.2,,-17.0,-22.5,-20.8,-22.3,-28.0,-22.9,-15.8,-4.2,4.1,16.9,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Electrical Machinery and Equipment Accumulated(100 million yuan),100.80,79.50,58.30,,229.90,215.80,176.10,158.40,100.80,97.70,36.10,83.90,111.20,120.50,78.40,,131.10,32.30,26.70,53.20,107.30,124.20,94.10,62.60,75.80,105.60,81.50,,446.80,403.00,352.30,296.30,263.90,233.00,205.20,188.20,126.30,80.30,72.20,,506.40,449.30,375.50,312.70,264.80,206.40,164.80,122.90,109.70,78.40,52.80,,433.80,382.00,344.40,295.40,257.60,270.00,230.30,189.00,183.70,148.90,107.80,,444.80,392.10,348.00,320.90,291.00,266.50,258.20,249.10,215.50,175.40,120.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Electrical Machinery and Equipment Accumulated The Same Period of Previous Year(100 million yuan),110.40,117.30,75.50,,114.40,15.90,10.60,39.40,92.30,112.30,84.80,55.00,70.20,103.10,81.20,,441.00,396.20,344.90,289.80,257.90,229.10,201.40,185.40,123.80,78.40,70.10,,505.50,446.40,373.10,310.30,263.50,205.80,162.00,120.50,104.80,74.30,50.00,,398.30,350.10,304.90,263.20,227.00,241.40,204.90,166.70,168.50,135.90,100.00,,422.20,359.00,320.80,296.10,266.80,236.80,230.80,223.50,192.60,160.30,108.50,,531.50,471.60,422.90,383.50,339.40,281.80,233.80,182.90,140.90,102.00,70.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Electrical Machinery and Equipment Accumulated Growth Rate(%),-8.7,-32.2,-22.8,,101.0,1257.2,1561.3,302.0,9.2,-13.0,-57.4,52.5,58.4,16.9,-3.4,,-70.3,-91.8,-92.3,-81.6,-58.4,-45.8,-53.3,-66.2,-38.8,34.7,16.3,,-11.6,-9.7,-5.6,-4.5,0.2,13.2,26.7,56.2,20.5,8.1,44.4,,27.1,28.3,23.2,18.8,16.7,-14.5,-19.6,-26.3,-34.9,-42.3,-47.2,,2.7,6.4,7.4,-0.2,-3.4,14.0,-0.2,-15.4,-4.6,-7.1,-0.6,,-16.3,-16.9,-17.7,-16.3,-14.3,-5.4,10.4,36.2,52.9,72.0,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Communication Equipment Computers and Other Electronic Equipment Accumulated(100 million yuan),56.40,33.50,32.30,,315.70,296.20,189.40,157.10,166.90,166.20,43.20,120.20,176.00,165.00,94.10,,198.90,62.70,-0.20,7.40,96.90,112.70,72.20,78.20,53.80,88.20,91.70,,429.00,402.20,342.50,291.40,268.20,237.50,199.70,196.00,126.20,60.50,73.50,,539.20,478.50,405.70,341.50,296.30,235.00,177.00,134.30,117.40,87.20,59.30,,331.50,295.80,258.20,231.70,218.50,210.10,183.90,152.70,151.70,129.50,108.00,,376.40,294.40,251.40,220.10,200.00,164.90,162.30,157.10,143.50,119.90,88.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Communication Equipment Computers and Other Electronic Equipment Accumulated The Same Period of Previous Year(100 million yuan),177.70,164.60,95.20,,210.10,74.60,11.60,23.90,109.00,119.90,80.60,87.60,61.00,94.60,96.50,,433.20,409.20,350.10,297.70,273.90,243.60,198.90,195.60,126.70,60.90,72.00,,535.30,479.90,405.20,339.70,295.30,235.20,176.20,134.20,117.40,86.50,59.80,,351.00,309.70,271.70,249.50,233.90,217.60,192.30,163.40,149.30,124.10,94.40,,364.00,273.70,244.20,216.50,197.00,149.20,152.20,154.00,143.80,125.20,94.40,,343.00,292.00,268.50,236.20,223.10,187.80,157.80,130.40,100.30,69.20,56.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Communication Equipment Computers and Other Electronic Equipment Accumulated Growth Rate(%),-68.3,-79.6,-66.1,,50.3,297.1,1532.8,557.3,53.1,38.6,-46.4,37.2,188.5,74.4,-2.5,,-54.1,-84.7,-100.1,-97.5,-64.6,-53.7,-63.7,-60.0,-57.5,44.8,27.4,,-19.9,-16.2,-15.5,-14.2,-9.2,1.0,13.3,46.1,7.5,-30.1,22.9,,53.6,54.5,49.3,36.9,26.7,8.0,-8.0,-17.8,-21.4,-29.7,-37.2,,-8.9,8.1,5.7,7.0,10.9,40.8,20.8,-0.8,5.5,3.4,14.4,,9.7,0.8,-6.4,-6.8,-10.4,-12.2,2.9,20.5,43.1,73.3,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Measuring Instruments Accumulated(100 million yuan),6.40,5.20,4.40,,25.10,24.70,19.00,15.90,12.60,11.20,3.70,11.40,15.00,14.40,8.30,,18.90,6.30,2.70,4.80,9.40,11.00,8.00,6.70,6.80,11.90,9.00,,52.70,46.30,40.70,34.70,31.00,27.50,24.10,22.10,15.30,9.20,8.60,,61.00,50.90,41.40,34.60,27.80,20.60,15.10,10.10,9.30,5.30,4.60,,40.00,34.00,30.30,27.90,24.50,26.30,23.00,19.20,19.10,15.50,11.40,,43.20,35.00,31.40,30.00,26.60,22.70,23.20,24.60,22.30,20.60,13.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Measuring Instruments Accumulated The Same Period of Previous Year(100 million yuan),15.40,14.80,8.20,,18.00,5.60,1.70,3.90,8.50,10.20,7.70,6.80,6.70,11.50,9.00,,51.00,45.70,40.60,34.80,30.90,27.30,24.10,21.90,15.30,9.40,8.60,,61.90,51.60,42.10,35.20,28.30,21.30,15.60,10.60,9.70,5.50,4.70,,40.40,34.20,30.40,26.80,24.10,25.40,22.00,17.90,18.30,15.20,11.90,,32.70,24.30,20.80,20.90,18.90,17.20,19.10,20.80,19.50,17.60,11.40,,53.60,47.70,43.10,40.10,35.60,28.30,24.60,19.10,14.80,11.80,8.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Measuring Instruments Accumulated Growth Rate(%),-58.4,-64.9,-46.3,,39.4,341.1,1017.6,307.7,48.2,9.8,-51.9,67.6,123.9,25.2,-7.8,,-62.9,-86.2,-93.3,-86.2,-69.6,-59.7,-66.8,-69.4,-55.6,26.6,4.7,,-14.9,-10.3,-3.3,-1.4,9.5,29.1,54.5,108.5,57.7,67.3,83.0,,51.0,48.8,36.2,29.1,15.4,-18.9,-31.4,-43.6,-49.2,-65.1,-61.3,,22.3,39.9,45.7,33.5,29.6,52.9,20.4,-7.7,-2.1,-11.9,0.0,,-19.4,-26.6,-27.1,-25.2,-25.3,-19.8,-5.7,28.8,50.7,74.6,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Other Manufacturing Accumulated(100 million yuan),1.60,1.40,1.00,,7.80,7.20,5.60,5.20,4.80,4.50,4.70,4.70,4.80,4.10,2.90,,7.90,5.90,4.80,4.80,5.10,4.90,4.40,3.90,3.60,3.60,2.50,,12.80,11.40,10.00,8.70,7.60,8.80,7.30,6.20,4.60,3.40,2.10,,13.80,12.00,10.40,8.80,7.50,6.20,5.00,4.10,3.20,2.40,1.60,,11.00,9.80,8.80,7.90,7.10,6.60,5.70,4.60,4.00,3.10,2.30,,16.80,15.40,13.80,12.70,11.70,11.00,10.10,8.60,5.30,5.90,3.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Other Manufacturing Accumulated The Same Period of Previous Year(100 million yuan),4.20,3.60,2.70,,4.10,2.00,1.00,1.00,2.40,2.70,3.50,3.00,3.10,3.30,2.50,,12.80,11.40,10.10,8.90,7.90,7.00,6.00,5.20,4.00,2.70,2.10,,14.60,12.60,10.90,9.20,7.80,6.40,5.10,4.10,3.20,2.40,1.60,,10.90,9.70,8.70,7.70,7.00,6.50,5.60,4.60,4.10,3.20,2.20,,10.30,9.10,8.00,7.50,6.90,6.10,5.60,4.90,3.90,3.20,2.10,,13.20,11.30,10.30,9.60,9.20,8.50,7.40,5.70,4.50,3.50,2.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Other Manufacturing Accumulated Growth Rate(%),-61.9,-61.1,-63.0,,90.2,260.0,460.0,420.0,100.0,66.7,34.3,56.7,54.8,24.2,16.0,,-38.3,-48.2,-52.5,-46.1,-35.4,-30.0,-26.7,-25.0,-10.0,33.3,19.0,,-12.3,-9.5,-8.3,-5.4,-2.6,37.5,43.1,51.2,43.7,41.7,31.3,,26.6,23.7,19.5,14.3,7.1,-4.6,-10.7,-10.9,-22.0,-25.0,-27.3,,6.8,7.7,10.0,5.3,2.9,8.2,1.8,-6.1,2.6,-3.1,9.5,,27.3,36.3,34.0,32.3,27.2,29.4,36.5,50.9,17.8,68.6,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Comprehensive Utilization of Waste Accumulated(100 million yuan),22.20,17.00,10.30,,65.50,59.60,54.60,48.60,43.00,36.80,31.90,27.20,21.90,16.50,10.10,,61.50,54.40,48.60,44.20,39.30,34.90,28.70,23.20,18.20,13.60,8.40,,53.90,48.50,43.60,39.80,34.80,29.30,25.50,20.10,16.10,12.00,6.30,,40.10,35.30,32.80,29.10,26.00,22.20,17.90,13.90,10.80,8.00,4.70,,40.10,34.90,30.00,26.80,23.30,20.40,17.40,13.90,10.70,8.20,4.90,,37.20,33.80,30.10,26.80,22.80,20.00,16.60,13.50,10.60,8.00,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Comprehensive Utilization of Waste Accumulated The Same Period of Previous Year(100 million yuan),21.20,16.20,9.80,,60.40,53.50,48.90,44.60,39.60,35.50,31.60,25.60,20.60,15.50,9.60,,59.50,53.40,48.20,44.40,38.50,33.70,28.00,21.90,17.10,12.50,13.00,,44.60,38.80,35.30,31.40,26.60,21.90,18.60,14.50,11.50,8.60,5.00,,41.20,36.00,32.50,29.00,27.00,23.20,18.50,14.40,10.80,8.20,4.90,,38.00,34.20,29.30,26.30,22.40,20.40,17.00,13.50,10.60,7.90,4.90,,33.70,29.90,27.00,24.60,21.10,18.50,16.00,12.70,10.30,7.90,4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Comprehensive Utilization of Waste Accumulated Growth Rate(%),4.7,4.9,5.1,,8.4,11.4,11.7,9.0,8.6,3.7,0.9,6.3,6.3,6.5,5.2,,3.4,1.9,0.8,-0.5,2.1,3.6,2.5,5.9,6.4,8.8,-35.4,,20.9,25.0,23.5,26.8,30.8,33.8,37.1,38.6,40.0,39.5,26.0,,-2.7,-1.9,0.9,0.3,-3.7,-4.3,-3.2,-3.5,0.0,-2.4,-4.1,,5.5,2.0,2.4,1.9,4.0,0.0,2.4,3.0,0.9,3.8,0.0,,10.4,13.0,11.5,8.9,8.1,8.1,3.8,6.3,2.9,1.3,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Repair of Metal Products Machinery and Equipment Accumulated(100 million yuan),6.70,4.90,3.10,,21.70,20.10,16.70,15.10,13.50,11.80,4.50,4.40,4.20,3.50,1.90,,8.30,6.40,5.30,4.80,4.90,4.90,4.10,3.60,2.60,2.70,1.90,,13.60,12.50,11.60,10.00,8.30,7.40,6.30,5.70,4.30,3.00,2.00,,15.60,14.30,13.20,11.90,10.90,9.50,7.80,6.20,5.10,3.60,2.10,,18.20,16.20,14.80,13.30,11.00,9.10,7.80,6.30,4.90,3.80,2.60,,18.10,15.60,13.80,12.00,12.10,11.10,8.80,6.40,4.70,3.00,2.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Repair of Metal Products Machinery and Equipment Accumulated The Same Period of Previous Year(100 million yuan),7.70,6.10,3.90,,21.60,18.70,16.10,14.60,13.80,12.60,4.60,3.60,2.60,2.70,1.90,,13.00,12.00,11.20,9.80,8.10,7.30,6.10,5.90,4.40,3.10,2.00,,16.40,14.70,13.50,11.60,10.80,9.20,7.40,5.90,5.00,4.10,2.10,,17.50,15.60,14.30,12.80,10.80,10.90,9.30,7.20,6.50,5.20,3.70,,19.70,17.00,15.10,13.60,13.50,9.10,7.50,6.20,4.80,3.30,2.40,,17.00,17.70,15.70,14.10,12.60,10.70,9.00,7.10,5.40,3.70,2.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Repair of Metal Products Machinery and Equipment Accumulated Growth Rate(%),-13.0,-19.7,-20.5,,0.5,7.5,3.7,3.4,-2.2,-6.3,-2.2,22.2,61.5,29.6,0.0,,-36.2,-46.7,-52.7,-51.0,-39.5,-32.9,-32.8,-39.0,-40.9,-12.9,-5.0,,-17.1,-15.0,-14.1,-13.8,-23.1,-19.6,-14.9,-3.4,-14.0,-26.8,-4.8,,-10.9,-8.3,-7.7,-7.0,0.9,-12.8,-16.1,-13.9,-21.5,-30.8,-43.2,,-7.6,-4.7,-2.0,-2.2,-18.5,0.0,4.0,1.6,2.1,15.2,8.3,,6.5,-11.9,-12.1,-14.9,-4.0,3.7,-2.2,-9.9,-13.0,-18.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Production and Supply of Electricity Heat Gas and Water Accumulated(100 million yuan),1104.50,834.90,534.40,,3357.30,3063.90,2797.30,2541.70,2249.20,1972.70,1694.70,1399.50,1122.30,840.40,539.70,,3509.90,3179.40,2909.10,2637.40,2334.80,2050.10,1758.20,1454.80,1158.60,859.50,543.80,,3181.70,2888.20,2617.70,2350.70,2072.70,1806.60,1535.70,1253.60,1000.40,756.30,474.10,,2947.10,2678.90,2440.80,2206.20,1959.40,1725.00,1486.20,1227.70,978.50,740.50,461.00,,2752.70,2502.70,2278.50,2060.30,1816.50,1581.40,1358.30,1098.40,865.80,654.50,406.10,,2497.10,2275.00,2074.60,1873.30,1647.50,1439.50,1228.60,988.00,798.10,601.60,382.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Production and Supply of Electricity Heat Gas and Water Accumulated The Same Period of Previous Year(100 million yuan),1141.60,854.50,548.50,,3608.20,3276.20,2986.30,2707.20,2396.70,2105.00,1813.90,1501.10,1197.10,889.20,563.40,,3282.90,2966.40,2697.90,2425.20,2136.50,1862.10,1583.80,1294.00,1031.00,776.00,484.20,,3007.90,2727.50,2484.80,2249.00,1995.00,1754.50,1524.30,1257.40,1003.50,760.70,472.20,,2860.40,2592.50,2362.00,2137.60,1883.20,1636.80,1405.70,1146.90,903.20,681.60,423.00,,2607.30,2369.10,2155.20,1944.00,1708.40,1500.10,1278.90,1018.90,820.70,614.60,388.00,,2373.70,2173.70,1969.90,1763.10,1553.80,1356.50,1164.70,950.60,761.80,576.50,365.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Production and Supply of Electricity Heat Gas and Water Accumulated Growth Rate(%),-3.2,-2.3,-2.6,,-7.0,-6.5,-6.3,-6.1,-6.2,-6.3,-6.6,-6.8,-6.2,-5.5,-4.2,,6.9,7.2,7.8,8.7,9.3,10.1,11.0,12.4,12.4,10.8,12.3,,5.8,5.9,5.3,4.5,3.9,3.0,0.7,-0.3,-0.3,-0.6,0.4,,3.0,3.3,3.3,3.2,4.0,5.4,5.7,7.0,8.3,8.6,9.0,,5.6,5.6,5.7,6.0,6.3,5.4,6.2,7.8,5.5,6.5,4.7,,5.2,4.7,5.3,6.3,6.0,6.1,5.5,3.9,4.8,4.4,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Production and Supply of Electric Power and Heat Power Accumulated(100 million yuan),987.50,744.40,480.50,,2999.20,2736.80,2497.60,2270.20,2013.50,1764.30,1513.30,1256.30,1008.00,753.60,488.00,,3148.90,2852.00,2608.10,2363.70,2101.40,1847.00,1580.00,1311.90,1045.30,779.10,494.90,,2888.40,2623.60,2374.50,2129.90,1880.80,1636.80,1387.00,1136.20,904.60,681.70,431.00,,2673.10,2432.80,2213.30,1999.00,1778.00,1564.20,1344.10,1112.30,886.50,669.80,421.20,,2503.90,2276.30,2073.80,1873.30,1652.70,1442.70,1236.60,999.30,791.90,599.90,375.70,,2296.20,2092.50,1908.10,1722.60,1513.90,1325.90,1135.20,914.90,741.90,559.20,357.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Production and Supply of Electric Power and Heat Power Accumulated The Same Period of Previous Year(100 million yuan),1024.60,765.50,495.80,,3224.80,2928.60,2666.60,2415.90,2148.10,1888.20,1624.80,1350.50,1077.60,803.60,511.80,,2968.20,2686.30,2440.30,2191.00,1934.10,1684.60,1430.80,1173.10,932.40,699.20,440.50,,2722.70,2472.40,2248.60,2033.80,1805.20,1586.40,1373.00,1134.30,904.90,684.90,429.70,,2588.90,2350.70,2143.60,1934.50,1706.10,1486.10,1273.60,1040.00,823.00,622.20,390.40,,2374.80,2160.50,1964.40,1771.80,1556.70,1367.30,1169.70,934.60,754.60,567.60,360.20,,2198.00,2014.00,1825.30,1632.70,1439.70,1257.10,1078.00,878.70,702.80,530.70,339.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Production and Supply of Electric Power and Heat Power Accumulated Growth Rate(%),-3.6,-2.8,-3.1,,-7.0,-6.5,-6.3,-6.0,-6.3,-6.6,-6.9,-7.0,-6.5,-6.2,-4.7,,6.1,6.2,6.9,7.9,8.7,9.6,10.4,11.8,12.1,11.4,12.3,,6.1,6.1,5.6,4.7,4.2,3.2,1.0,0.2,0.0,-0.5,0.3,,3.3,3.5,3.3,3.3,4.2,5.3,5.5,7.0,7.7,7.7,7.9,,5.4,5.4,5.6,5.7,6.2,5.5,5.7,6.9,4.9,5.7,4.3,,4.5,3.9,4.5,5.5,5.2,5.5,5.3,4.1,5.6,5.4,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Production and Supply of Gas Accumulated(100 million yuan),38.20,28.90,19.90,,117.80,110.10,100.60,90.90,80.30,70.10,61.60,51.30,39.40,28.90,19.00,,126.10,118.50,109.30,99.70,86.60,74.90,65.30,54.70,43.30,29.30,20.20,,105.40,97.10,87.70,79.00,70.60,61.80,55.40,45.40,36.30,28.10,18.00,,110.90,103.00,95.10,85.90,77.80,68.70,60.60,51.10,40.50,30.70,19.00,,115.10,102.70,94.00,86.20,77.10,65.40,56.00,47.30,35.10,26.00,15.70,,85.80,77.00,69.90,62.40,57.40,46.00,37.30,29.70,21.70,17.70,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Production and Supply of Gas Accumulated The Same Period of Previous Year(100 million yuan),38.40,28.20,18.80,,131.90,123.70,113.90,104.00,90.10,78.50,68.80,56.50,44.80,30.80,20.70,,108.10,97.10,88.00,79.60,71.20,62.50,53.20,43.90,35.10,27.10,17.30,,110.20,102.40,94.40,85.20,77.20,67.90,62.90,53.60,43.20,32.90,20.30,,124.60,111.40,101.90,93.20,83.20,70.70,60.90,51.20,38.20,28.40,17.20,,107.10,95.60,87.00,77.70,71.10,61.30,49.70,38.60,29.60,21.10,13.80,,75.60,68.20,60.70,53.90,47.60,40.10,34.90,30.10,24.10,18.40,11.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Production and Supply of Gas Accumulated Growth Rate(%),-0.5,2.5,5.9,,-10.7,-11.0,-11.7,-12.6,-10.9,-10.7,-10.5,-9.2,-12.1,-6.2,-8.2,,16.7,22.0,24.2,25.3,21.6,19.8,22.7,24.6,23.4,8.1,16.8,,-4.4,-5.2,-7.1,-7.3,-8.5,-9.0,-11.9,-15.3,-16.0,-14.6,-11.3,,-11.0,-7.5,-6.7,-7.8,-6.5,-2.8,-0.5,-0.2,6.0,8.1,10.5,,7.5,7.4,8.0,10.9,8.4,6.7,12.7,22.5,18.6,23.2,13.8,,13.5,12.9,15.2,15.8,20.6,14.7,6.9,-1.3,-10.0,-3.8,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Production and Supply of Water Accumulated(100 million yuan),78.80,61.60,34.00,,240.20,217.00,199.10,180.70,155.40,138.40,119.80,91.90,74.90,57.90,32.60,,234.80,208.90,191.70,173.90,146.80,128.20,112.90,88.20,70.00,51.10,28.70,,187.90,167.50,155.40,141.80,121.30,108.00,93.40,72.00,59.50,46.60,25.00,,163.00,143.10,132.50,121.30,103.60,92.10,81.60,64.30,51.40,40.00,20.70,,133.70,123.70,110.70,100.80,86.60,73.30,65.70,51.80,38.80,28.70,14.80,,115.10,105.40,96.60,88.40,76.10,67.60,56.10,43.40,34.40,24.60,13.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Production and Supply of Water Accumulated The Same Period of Previous Year(100 million yuan),78.60,60.80,33.90,,251.40,223.90,205.80,187.30,158.50,138.30,120.30,94.10,74.70,54.80,30.90,,206.70,183.00,169.60,154.60,131.20,114.90,99.80,77.00,63.50,49.70,26.50,,175.00,152.70,141.80,129.90,112.50,100.20,88.40,69.50,55.40,42.90,22.20,,146.90,130.50,116.50,109.90,93.80,80.00,71.20,55.70,42.00,31.00,15.40,,125.40,113.10,103.90,94.40,80.60,71.40,59.50,45.70,36.50,25.90,14.00,,100.20,91.50,84.00,76.40,66.60,59.40,51.90,41.80,34.90,27.30,14.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Production and Supply of Water Accumulated Growth Rate(%),0.3,1.3,0.3,,-4.5,-3.1,-3.3,-3.5,-2.0,0.1,-0.4,-2.3,0.3,5.7,5.5,,13.6,14.2,13.0,12.5,11.9,11.6,13.1,14.5,10.2,2.8,8.3,,7.4,9.7,9.6,9.2,7.8,7.8,5.7,3.6,7.4,8.6,12.6,,11.0,9.7,13.7,10.4,10.4,15.1,14.6,15.4,22.4,29.0,34.4,,6.6,9.4,6.5,6.8,7.4,2.7,10.4,13.3,6.3,10.8,5.7,,14.9,15.2,15.0,15.7,14.3,13.8,8.1,3.8,-1.4,-9.9,-6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data Sources£ºNational Bureau of Statistics
