Database???Monthly
Month£º2015-
Indicators,Apr 2024,Mar 2024,Feb 2024,Jan 2024,Dec 2023,Nov 2023,Oct 2023,Sep 2023,Aug 2023,Jul 2023,Jun 2023,May 2023,Apr 2023,Mar 2023,Feb 2023,Jan 2023,Dec 2022,Nov 2022,Oct 2022,Sep 2022,Aug 2022,Jul 2022,Jun 2022,May 2022,Apr 2022,Mar 2022,Feb 2022,Jan 2022,Dec 2021,Nov 2021,Oct 2021,Sep 2021,Aug 2021,Jul 2021,Jun 2021,May 2021,Apr 2021,Mar 2021,Feb 2021,Jan 2021,Dec 2020,Nov 2020,Oct 2020,Sep 2020,Aug 2020,Jul 2020,June 2020,May 2020,Apr 2020,Mar 2020,Feb 2020,Jan 2020,Dec 2019,Nov 2019,Oct 2019,Sep 2019,Aug 2019,Jul 2019,Jun 2019,May 2019,Apr 2019,Mar 2019,Feb 2019,Jan 2019,Dec 2018,Nov 2018,Oct 2018,Sep 2018,Aug 2018,Jul 2018,Jun 2018,May 2018,Apr 2018,Mar 2018,Feb 2018,Jan 2018,Dec 2017,Nov 2017,Oct 2017,Sep 2017,Aug 2017,Jul 2017,Jun 2017,May 2017,Apr 2017,Mar 2017,Feb 2017,Jan 2017,Dec 2016,Nov 2016,Oct 2016,Sep 2016,Aug 2016,Jul 2016,Jun 2016,May 2016,Apr 2016,Mar 2016,Feb 2016,Jan 2016,Dec 2015,Nov 2015,Oct 2015,Sep 2015,Aug 2015,Jul 2015,Jun 2015,May 2015,Apr 2015,Mar 2015,Feb 2015,Jan 2015
Total Profits of Manufacture of Automobiles Accumulated The Same Period of Previous Year(100 million yuan),1106.90,787.60,391.10,,4804.30,4365.30,3926.80,3455.00,2964.60,2558.50,1976.70,1404.90,1095.70,1081.50,710.40,,5285.50,4748.80,4216.90,3779.90,3410.10,3199.50,2856.40,2453.30,1776.90,1305.80,823.30,,5207.00,4929.60,4362.20,3754.50,3258.90,2691.70,1981.00,1366.30,698.80,140.00,31.70,,4896.40,4460.50,3949.70,3503.60,3038.70,2672.40,2401.70,1794.20,1419.90,1056.10,492.00,,6051.20,5358.60,4880.10,4480.30,3994.20,3676.90,3302.40,2584.50,1996.80,1460.90,883.00,,6392.00,5798.50,5239.00,4698.10,4136.50,3670.30,3203.30,2625.10,2061.20,1578.90,934.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of Automobiles Accumulated Growth Rate(%),29.0,32.0,50.1,,5.9,2.9,0.5,0.1,2.4,1.0,10.1,24.3,2.5,-24.2,-41.7,,0.6,0.3,0.8,-1.9,-7.3,-14.4,-25.5,-37.5,-33.4,-11.9,-9.9,,1.9,-3.4,-2.9,1.2,5.5,19.7,45.2,81.1,157.5,843.4,2525.6,,4.0,7.2,6.6,3.0,1.5,-5.9,-20.7,-33.5,-52.1,-80.2,-79.6,,-15.9,-13.9,-14.7,-16.6,-19.0,-23.2,-24.9,-27.2,-25.9,-25.0,-42.0,,-4.7,-6.0,-5.4,-3.8,-2.1,1.6,4.9,0.5,-0.6,-4.7,-1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of Railway Shipping Aerospace and Other Transport Equipments Accumulated(100 million yuan),242.10,158.10,78.90,,893.80,743.40,626.60,557.00,476.20,407.10,346.20,251.40,179.40,116.90,47.30,,768.70,640.70,555.30,471.10,385.70,334.70,272.80,192.80,127.30,88.80,30.10,,538.10,587.70,488.40,430.50,359.60,322.90,273.10,194.90,143.70,103.10,45.60,,626.10,520.40,454.90,403.00,336.40,295.60,245.10,172.40,123.90,63.90,9.60,,622.10,504.60,451.10,438.10,388.50,330.10,300.40,220.20,169.10,115.70,53.10,,673.00,596.10,520.50,445.90,379.00,337.60,306.10,217.80,152.10,114.70,54.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of Railway Shipping Aerospace and Other Transport Equipments Accumulated The Same Period of Previous Year(100 million yuan),172.10,108.40,41.50,,732.40,607.80,526.00,446.60,359.50,312.10,255.90,185.60,121.90,84.10,28.70,,531.90,592.20,488.60,430.40,368.40,331.30,283.40,199.10,146.90,104.90,46.10,,639.50,528.40,463.10,410.00,334.90,292.80,244.70,169.10,118.70,59.80,7.50,,635.80,514.50,448.00,399.70,348.90,300.40,257.40,184.30,140.30,95.70,38.90,,555.90,464.40,398.80,357.00,304.50,261.00,225.60,154.10,100.90,70.70,28.90,,635.90,562.10,508.90,456.10,386.80,343.50,311.10,242.30,173.30,135.30,69.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of Railway Shipping Aerospace and Other Transport Equipments Accumulated Growth Rate(%),40.7,45.8,90.1,,22.0,22.3,19.1,24.7,32.5,30.4,35.3,35.5,47.2,39.0,64.8,,44.5,8.2,13.7,9.5,4.7,1.0,-3.7,-3.2,-13.3,-15.3,-34.7,,-15.9,11.2,5.5,5.0,7.4,10.3,11.6,15.3,21.1,72.4,508.0,,-1.5,1.1,1.5,0.8,-3.6,-1.6,-4.8,-6.5,-11.7,-33.2,-75.3,,11.9,8.7,13.1,22.7,27.6,26.5,33.2,42.9,67.6,63.6,83.7,,5.8,6.0,2.3,-2.2,-2.0,-1.7,-1.6,-10.1,-12.2,-15.2,-22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of Electrical Machinery and Equipment Accumulated(100 million yuan),1502.50,989.60,599.10,,6334.50,5674.10,5030.30,4480.40,4028.90,3363.10,2830.80,2215.10,1619.00,1122.90,659.90,,5915.60,5219.90,4502.90,3885.80,3278.00,2751.50,2327.60,1811.20,1306.30,915.90,483.50,,4555.50,4065.70,3522.30,3123.70,2728.20,2350.10,1993.10,1580.80,1217.60,838.00,457.00,,3999.80,3521.80,3029.90,2657.50,2168.40,1781.10,1463.70,1056.90,659.40,318.10,88.80,,3843.30,3381.50,3026.50,2773.30,2359.10,1999.10,1666.70,1284.80,925.50,645.50,309.90,,3758.00,3311.80,2907.10,2577.90,2219.70,1955.60,1712.50,1321.00,1005.30,681.70,378.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of Electrical Machinery and Equipment Accumulated The Same Period of Previous Year(100 million yuan),1577.40,1063.40,611.60,,5477.00,4839.40,4163.00,3587.70,3028.90,2515.20,2192.20,1714.20,1244.10,883.30,466.50,,4507.40,4024.10,3490.30,3100.40,2711.50,2323.90,1985.00,1579.90,1213.30,829.50,457.60,,4059.70,3587.70,3073.70,2693.00,2199.00,1804.60,1464.90,1055.30,655.20,314.20,86.10,,3772.00,3305.30,2927.00,2581.70,2197.20,1855.50,1563.20,1196.20,855.10,600.20,279.00,,3467.70,2985.50,2630.70,2444.40,2036.80,1729.00,1474.70,1108.10,808.10,532.80,279.40,,3720.20,3211.40,2835.60,2510.50,2171.60,1936.50,1674.20,1296.80,979.20,686.80,399.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of Electrical Machinery and Equipment Accumulated Growth Rate(%),-4.7,-6.9,-2.0,,15.7,17.2,20.8,24.9,33.0,33.7,29.1,29.2,30.1,27.1,41.5,,31.2,29.7,29.0,25.3,20.9,18.4,17.3,14.6,7.7,10.4,5.7,,12.2,13.3,14.6,16.0,24.1,30.2,36.1,49.8,85.8,166.7,430.8,,6.0,6.6,3.5,2.9,-1.3,-4.0,-6.4,-11.6,-22.9,-47.0,-68.2,,10.8,13.3,15.0,13.5,15.8,15.6,13.0,15.9,14.5,21.2,10.9,,1.0,3.1,2.5,2.7,2.2,1.0,2.3,1.9,2.7,-0.7,-5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of Communication Equipment Computers and Other Electronic Equipment Accumulated(100 million yuan),1441.70,1008.50,418.10,,6411.30,5735.50,4825.70,4277.40,3546.70,2763.20,2417.50,1286.00,861.60,607.30,170.60,,7389.50,6691.30,6046.40,5330.80,4498.90,3784.30,3233.80,2578.00,1897.90,1433.00,725.00,,8283.00,6796.80,6048.60,5472.60,4610.30,4138.60,3451.60,2544.80,1935.40,1383.50,778.90,,5919.20,5187.10,4478.20,3939.90,3409.50,2883.30,2379.10,1709.40,1038.60,573.20,25.00,,5012.50,4437.30,3944.30,3436.70,2748.70,2238.50,1883.10,1305.70,932.80,669.00,217.30,,4781.00,4194.30,3690.50,3333.00,2827.00,2378.50,2046.80,1522.60,1125.10,756.50,307.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of Communication Equipment Computers and Other Electronic Equipment Accumulated The Same Period of Previous Year(100 million yuan),820.00,552.50,134.50,,7017.60,6462.30,5901.40,5256.90,4465.50,3751.90,3231.80,2529.40,1842.10,1429.80,745.90,,8499.10,6983.80,6226.00,5636.80,4765.60,4184.10,3462.90,2572.80,1953.60,1394.00,782.10,,5962.20,5237.00,4502.20,3945.80,3420.90,2889.30,2376.90,1704.40,1039.50,573.00,13.00,,5049.20,4483.80,3977.50,3411.00,2704.30,2239.50,1871.00,1268.80,903.20,651.70,192.90,,4862.90,4262.10,3719.70,3317.60,2826.30,2389.70,2045.50,1501.20,1101.60,719.60,277.00,,4931.80,4212.60,3588.40,3256.90,2739.80,2357.30,2095.50,1459.70,1188.30,850.40,335.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of Communication Equipment Computers and Other Electronic Equipment Accumulated Growth Rate(%),75.8,82.5,210.9,,-8.6,-11.2,-18.2,-18.6,-20.6,-26.4,-25.2,-49.2,-53.2,-57.5,-77.1,,-13.1,-4.2,-2.9,-5.4,-5.6,-9.6,-6.6,0.2,-2.9,2.8,-7.3,,38.9,29.8,34.3,38.7,34.8,43.2,45.2,49.3,86.2,141.4,5891.5,,17.2,15.7,12.6,15.5,26.1,28.7,27.2,34.7,15.0,-12.0,-87.0,,3.1,4.1,6.0,3.6,-2.7,-6.3,-7.9,-13.0,-15.3,-7.0,-21.6,,-3.1,-0.4,2.8,2.3,3.2,0.9,-2.3,4.3,-5.3,-11.0,-8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of Measuring Instruments Accumulated(100 million yuan),211.60,132.40,60.90,,1049.90,923.30,795.30,713.10,605.50,518.40,435.60,315.00,214.70,139.20,64.00,,1017.60,891.90,765.50,673.20,543.20,454.50,389.10,278.60,198.10,134.70,65.90,,957.00,839.50,721.90,640.20,542.30,472.00,391.20,297.90,218.10,140.50,72.60,,819.70,713.80,603.60,528.90,439.60,369.90,298.60,209.80,137.20,62.30,8.40,,700.40,609.30,520.10,481.30,411.30,356.50,306.30,206.10,153.40,102.10,36.90,,780.50,683.10,598.60,534.00,474.30,411.50,349.90,260.00,198.10,128.50,63.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of Measuring Instruments Accumulated The Same Period of Previous Year(100 million yuan),219.50,136.20,62.90,,1026.30,902.50,770.20,677.80,550.20,461.20,393.10,275.10,195.90,136.50,67.00,,975.50,863.10,740.20,658.30,556.50,483.10,400.20,308.20,224.50,145.50,77.40,,862.30,747.20,633.80,559.10,467.20,391.90,312.80,221.80,145.10,66.60,9.90,,734.20,630.20,531.10,466.30,392.90,337.50,290.50,192.60,140.00,93.30,29.70,,661.10,573.40,493.60,459.40,402.40,346.10,292.60,206.20,157.00,95.40,43.10,,729.90,638.00,558.50,493.70,435.40,379.10,327.30,251.90,163.40,112.90,57.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of Measuring Instruments Accumulated Growth Rate(%),-3.6,-2.8,-3.2,,2.3,2.3,3.3,5.2,10.1,12.4,10.8,14.5,9.6,2.0,-4.5,,4.3,3.3,3.4,2.3,-2.4,-5.9,-2.8,-9.6,-11.8,-7.4,-14.9,,11.0,12.4,13.9,14.5,16.1,20.4,25.1,34.3,50.3,111.0,633.3,,11.6,13.3,13.7,13.4,11.9,9.6,2.8,8.9,-2.0,-33.2,-71.7,,5.9,6.3,5.4,4.8,2.2,3.0,4.7,0.0,-2.3,7.0,-14.4,,6.9,7.1,7.2,8.2,8.9,8.5,6.9,3.2,21.2,13.8,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Other Manufacturing Accumulated(100 million yuan),35.30,21.30,14.50,,102.70,92.30,79.70,71.50,60.60,52.40,40.80,34.50,24.80,18.10,10.40,,112.20,102.10,90.20,79.90,68.60,59.20,52.00,43.30,31.90,21.40,14.60,,108.70,95.10,86.10,76.20,65.90,55.60,49.70,39.20,30.30,20.70,12.30,,89.70,82.70,72.50,64.50,55.70,47.70,39.30,30.70,23.60,12.90,5.50,,90.80,80.80,72.80,67.10,57.30,53.20,46.10,36.10,28.10,19.90,10.20,,90.20,83.70,75.00,66.30,66.80,67.00,56.50,45.30,37.00,22.30,14.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Other Manufacturing Accumulated The Same Period of Previous Year(100 million yuan),26.00,17.00,9.10,,128.50,119.10,107.60,97.30,84.90,75.10,42.50,37.20,27.40,20.60,14.00,,109.00,97.40,83.70,74.80,64.10,54.40,44.90,35.60,28.10,18.70,11.30,,87.60,80.20,73.60,65.00,56.70,48.30,40.90,31.40,21.60,11.50,4.50,,96.90,87.90,77.80,70.00,59.80,52.60,45.20,35.90,28.30,20.00,10.50,,88.20,77.00,68.40,60.80,53.50,50.40,42.90,33.20,25.30,16.10,10.30,,91.20,81.70,72.00,64.80,64.40,63.80,56.90,47.30,36.90,23.80,13.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Other Manufacturing Accumulated Growth Rate(%),35.8,25.3,59.3,,-20.1,-22.5,-25.9,-26.5,-28.6,-30.2,-4.0,-7.3,-9.5,-12.1,-25.7,,2.9,4.8,7.8,6.8,7.0,8.8,15.8,21.6,13.5,14.4,29.2,,24.1,18.6,17.0,17.2,16.2,15.1,21.5,24.8,40.3,80.0,173.3,,-7.4,-5.9,-6.8,-7.9,-6.9,-9.3,-13.1,-14.5,-16.6,-35.5,-47.6,,2.9,4.9,6.4,10.4,7.1,5.6,7.5,8.7,11.1,23.6,-1.0,,-1.1,2.4,4.2,2.3,3.7,5.0,-0.7,-4.2,0.3,-6.3,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Comprehensive Utilization of Waste Accumulated(100 million yuan),20.40,10.60,4.40,,222.40,173.00,139.20,111.90,93.10,66.90,49.20,34.20,30.00,22.10,14.80,,307.50,229.50,198.20,174.60,159.60,128.00,133.30,114.60,86.40,59.90,38.50,,346.80,274.30,241.40,205.80,180.00,153.40,128.50,109.50,79.40,52.20,28.90,,218.50,182.00,170.70,143.40,127.00,105.10,81.90,62.90,43.90,25.70,13.60,,237.40,201.50,173.60,155.80,129.30,112.20,93.60,76.90,60.40,41.20,22.30,,217.20,186.10,162.30,144.00,119.50,105.10,88.50,71.30,56.10,43.40,28.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Comprehensive Utilization of Waste Accumulated The Same Period of Previous Year(100 million yuan),28.60,17.00,10.80,,241.20,187.00,163.70,146.30,134.50,105.80,123.20,105.80,79.90,59.40,38.40,,350.10,278.00,241.20,208.60,186.20,146.60,134.40,113.30,79.40,51.50,27.10,,239.60,197.40,166.50,137.30,117.30,99.30,78.00,60.70,46.00,26.20,14.20,,230.50,203.30,174.70,153.10,131.40,113.20,91.20,76.30,58.60,39.00,20.80,,225.80,193.40,164.50,142.40,120.70,106.30,86.00,70.70,53.90,35.70,24.20,,165.10,146.20,127.00,111.90,94.00,83.00,69.20,64.90,50.80,36.80,21.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Comprehensive Utilization of Waste Accumulated Growth Rate(%),-28.7,-37.6,-59.3,,-7.8,-7.5,-15.0,-23.5,-30.8,-36.8,-60.1,-67.7,-62.5,-62.8,-61.5,,-12.2,-17.4,-17.8,-16.3,-14.3,-12.7,-0.8,1.1,8.8,16.3,42.1,,44.7,39.0,45.0,49.9,53.5,54.5,64.7,80.4,72.6,99.2,103.5,,-5.2,-10.5,-2.3,-6.3,-3.3,-7.2,-10.2,-17.6,-25.1,-34.1,-34.6,,5.1,4.2,5.5,9.4,7.1,5.6,8.8,8.8,12.1,15.4,-7.9,,31.6,27.3,27.8,28.7,27.1,26.6,27.9,9.9,10.4,17.9,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Repair of Metal Products Machinery and Equipment Accumulated(100 million yuan),46.20,31.10,17.10,,160.60,140.50,122.90,85.70,77.60,67.00,53.60,41.00,28.20,16.70,5.60,,73.00,65.00,54.90,48.60,31.00,25.90,17.00,10.30,7.80,8.00,4.10,,65.00,69.00,55.60,48.10,41.10,36.40,27.80,18.40,12.40,5.30,0.50,,59.80,59.10,50.60,40.50,33.60,26.20,17.70,21.30,7.30,2.40,1.50,,72.30,57.20,62.00,55.20,50.10,43.70,37.10,28.00,21.50,15.40,8.30,,61.50,58.90,54.20,47.20,41.60,34.80,27.50,20.90,14.20,7.60,3.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Repair of Metal Products Machinery and Equipment Accumulated The Same Period of Previous Year(100 million yuan),34.40,23.00,11.00,,135.40,135.40,119.10,111.40,67.80,60.10,17.90,12.10,8.40,9.30,4.50,,69.50,72.40,58.80,50.60,44.50,39.10,30.40,20.60,13.50,6.10,0.70,,65.80,63.20,56.50,44.60,37.60,31.00,20.50,10.80,4.40,1.80,1.20,,82.10,65.30,69.80,61.10,54.70,45.90,38.20,29.00,21.90,15.30,7.50,,72.40,65.30,59.40,52.10,45.30,40.70,33.10,24.90,17.80,10.20,4.40,,59.10,56.50,39.30,33.70,32.10,27.70,21.10,16.60,12.60,8.70,4.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Repair of Metal Products Machinery and Equipment Accumulated Growth Rate(%),34.3,35.2,55.5,,18.6,3.8,3.2,-23.1,14.5,11.5,199.4,238.8,235.7,79.6,24.4,,5.0,-10.2,-6.6,-4.0,-30.3,-33.8,-44.1,-50.0,-42.2,31.1,485.7,,-1.2,9.2,-1.6,7.8,9.3,17.4,35.6,70.4,181.8,194.4,-58.3,,-27.2,-9.5,-27.5,-33.7,-38.6,-42.9,-53.7,-26.6,-66.7,-84.3,-80.0,,-0.1,-12.4,4.4,6.0,10.6,7.4,12.1,12.4,20.8,51.0,88.6,,4.1,4.2,37.9,40.1,29.6,25.6,30.3,25.9,12.7,-12.6,-28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Production and Supply of Electricity Heat Gas and Water Accumulated(100 million yuan),2583.20,1921.20,1125.10,,6822.30,6558.50,5864.60,5281.10,4669.10,3918.20,3193.10,2472.80,1852.70,1355.40,690.60,,4314.70,4333.10,4085.90,3712.50,3230.10,2751.20,2280.90,1747.90,1327.30,982.50,480.70,,3089.20,3700.50,3710.50,3447.50,3298.90,3053.70,2684.80,2232.10,1809.10,1368.00,857.40,,5167.80,5009.30,4491.80,3930.50,3415.00,2810.50,2245.00,1681.40,1218.30,853.50,548.20,,4816.30,4643.30,4138.40,3749.90,3311.10,2848.90,2393.10,1959.60,1560.40,1165.40,696.70,,4140.50,3919.50,3587.10,3334.80,2985.90,2587.00,2227.70,1814.60,1459.60,1120.60,711.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Production and Supply of Electricity Heat Gas and Water Accumulated The Same Period of Previous Year(100 million yuan),1887.40,1371.80,690.00,,4411.40,4451.50,4188.20,3807.90,3325.90,2840.10,2381.40,1834.40,1381.60,1017.20,498.30,,3042.70,3436.70,3536.80,3539.50,3395.60,3144.80,2784.50,2322.40,1878.10,1410.40,878.70,,5319.80,5155.20,4618.50,4066.60,3529.50,2898.00,2297.00,1728.80,1247.20,871.90,544.50,,4927.20,4777.80,4239.70,3831.70,3386.20,2906.50,2459.40,2017.50,1609.60,1194.80,713.90,,4172.90,3945.40,3618.80,3337.90,2981.90,2575.70,2195.70,1787.60,1444.20,1103.00,690.60,,3970.90,3770.00,3378.80,3065.60,2631.80,2195.30,1777.40,1438.80,1134.10,859.10,525.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Production and Supply of Electricity Heat Gas and Water Accumulated Growth Rate(%),36.9,40.0,63.1,,54.7,47.3,40.0,38.7,40.4,38.0,34.1,34.8,34.1,33.2,38.6,,41.8,26.1,15.5,4.9,-4.9,-12.5,-18.1,-24.7,-29.3,-30.3,-45.3,,-41.9,-28.2,-19.7,-15.2,-6.5,5.4,16.9,29.1,45.1,56.9,57.5,,4.9,4.8,5.9,2.6,0.9,-3.3,-8.7,-16.7,-24.3,-28.6,-23.2,,15.4,17.7,14.4,12.3,11.0,10.6,9.0,9.6,8.0,5.7,0.9,,4.3,4.0,6.2,8.8,13.5,17.8,25.3,26.1,28.7,30.4,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Production and Supply of Electric Power and Heat Power Accumulated(100 million yuan),2197.40,1644.70,973.30,,5488.40,5321.70,4769.40,4314.40,3818.60,3179.30,2555.10,1975.00,1495.10,1099.40,565.60,,3154.00,3295.70,3127.50,2828.80,2440.10,2063.70,1686.90,1302.60,976.30,717.30,354.60,,1793.10,2550.30,2655.20,2480.10,2422.20,2277.20,2024.90,1722.60,1411.50,1080.90,682.80,,4085.80,4053.70,3657.40,3193.00,2789.40,2284.90,1821.60,1351.90,988.40,708.30,479.90,,3900.60,3827.70,3407.70,3085.50,2731.80,2344.10,1973.50,1643.50,1319.80,1003.60,587.20,,3266.70,3163.00,2911.10,2718.50,2439.10,2099.80,1799.90,1468.40,1184.30,922.60,587.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Production and Supply of Electric Power and Heat Power Accumulated The Same Period of Previous Year(100 million yuan),1524.80,1115.40,574.50,,3192.00,3363.40,3176.70,2875.50,2489.10,2102.50,1744.40,1353.90,1015.90,743.50,369.40,,1693.20,2238.90,2442.20,2538.40,2489.80,2344.70,2090.30,1782.90,1456.70,1106.40,697.00,,4178.10,4150.40,3740.70,3289.50,2860.90,2343.30,1849.20,1381.20,1004.40,717.20,471.80,,3949.90,3906.70,3460.20,3126.80,2771.90,2370.30,2012.70,1680.00,1353.90,1022.30,595.10,,3277.40,3172.90,2931.80,2713.10,2431.30,2088.60,1769.30,1445.20,1175.10,900.80,563.80,,3167.00,3065.90,2744.40,2490.00,2127.70,1756.10,1413.30,1148.90,908.80,694.30,424.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Production and Supply of Electric Power and Heat Power Accumulated Growth Rate(%),44.1,47.5,69.4,,71.9,58.2,50.1,50.0,53.4,51.2,46.5,45.9,47.2,47.9,53.1,,86.3,47.2,28.1,11.4,-2.0,-12.0,-19.3,-26.9,-33.0,-35.2,-49.1,,-57.1,-38.6,-29.0,-24.6,-15.3,-2.8,9.5,24.7,40.5,50.7,44.7,,3.4,3.8,5.7,2.1,0.6,-3.6,-9.5,-19.5,-27.0,-30.7,-19.4,,19.0,20.6,16.2,13.7,12.4,12.2,11.5,13.7,12.3,11.4,4.2,,3.1,3.2,6.1,9.2,14.6,19.6,27.4,27.8,30.3,32.9,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Production and Supply of Gas Accumulated(100 million yuan),268.40,195.40,103.00,,890.80,811.50,718.80,643.60,568.50,507.70,452.30,359.10,264.90,197.70,96.40,,763.10,660.40,616.70,581.20,522.70,464.20,416.60,323.90,264.40,208.20,95.70,,863.50,744.90,691.70,645.10,585.00,535.90,473.30,365.60,296.00,227.20,134.80,,691.50,585.40,513.20,464.50,402.00,353.90,301.40,244.70,181.20,127.20,59.50,,599.80,520.30,471.00,437.70,379.30,339.60,293.40,221.10,172.60,122.50,83.30,,591.30,507.90,467.20,431.50,386.40,355.50,321.40,262.40,217.80,163.80,99.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Production and Supply of Gas Accumulated The Same Period of Previous Year(100 million yuan),269.40,199.40,86.70,,816.50,706.60,665.50,626.00,565.10,506.60,455.90,357.30,278.10,215.40,97.40,,901.50,775.90,717.90,667.80,603.70,554.20,502.40,390.40,317.10,243.90,140.80,,729.10,615.80,539.00,488.90,423.90,373.10,318.70,257.90,192.30,136.80,64.20,,642.20,557.50,503.20,465.80,404.20,362.50,314.00,236.00,184.30,130.90,90.80,,596.30,511.20,467.50,431.20,381.60,348.50,316.60,256.10,210.00,166.50,102.20,,539.90,458.70,415.60,381.40,335.90,301.30,266.10,212.70,172.70,134.30,83.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Production and Supply of Gas Accumulated Growth Rate(%),-0.4,-2.0,18.8,,9.1,14.8,8.0,2.8,0.6,0.2,-0.8,0.5,-4.7,-8.2,-1.0,,-15.4,-14.9,-14.1,-13.0,-13.4,-16.2,-17.1,-17.0,-16.6,-14.6,-32.0,,18.4,21.0,28.3,31.9,38.0,43.6,48.5,41.8,53.9,66.1,110.0,,7.7,5.0,2.0,-0.3,-0.5,-2.4,-4.0,3.7,-1.7,-2.8,-34.5,,0.6,1.8,0.7,1.5,-0.6,-2.6,-7.3,-13.7,-17.8,-26.4,-18.5,,9.5,10.7,12.4,13.1,15.0,18.0,20.8,23.4,26.1,22.0,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Production and Supply of Water Accumulated(100 million yuan),117.40,81.10,48.80,,443.10,425.20,376.40,323.10,281.90,231.20,185.70,138.70,92.70,58.30,28.50,,397.60,377.00,341.70,302.50,267.30,223.20,177.40,121.30,86.60,57.00,30.40,,432.60,405.30,363.70,322.30,291.70,240.60,186.70,143.80,101.60,59.80,39.90,,390.40,370.10,321.20,273.00,223.60,171.70,121.90,84.80,48.60,17.90,8.80,,315.90,295.30,259.60,226.70,200.00,165.30,126.10,95.00,68.00,39.20,26.10,,282.60,248.60,208.80,184.80,160.40,131.70,106.30,83.80,57.50,34.20,23.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Production and Supply of Water Accumulated The Same Period of Previous Year(100 million yuan),93.20,57.10,28.80,,402.90,381.50,346.00,306.40,271.70,231.00,181.20,123.30,87.60,58.30,31.40,,448.00,421.80,376.60,333.20,302.00,245.90,191.80,149.10,104.30,60.00,40.90,,412.60,389.00,338.80,288.20,244.70,181.60,129.10,89.70,50.50,17.90,8.50,,335.10,313.50,276.30,239.20,210.10,173.70,132.60,101.50,71.40,41.60,28.10,,299.10,261.30,219.60,193.60,169.00,138.50,109.70,86.20,59.20,35.70,24.60,,263.90,245.40,218.90,194.30,168.30,138.00,98.10,77.20,52.60,30.50,18.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
