일시,습도,16 방위 풍향,풍속,강수량,현지기압,해면기압,변화량 기압,이슬점 온도,기온
2022-11-10 00:00:00,68.0,0.0,0.0,0.0,867.6,1024.5,0.3,-9.8,-4.8
2022-11-10 03:00:00,62.0,0.0,0.0,0.0,868.5,1023.9,0.9,-8.4,-2.1
2022-11-10 06:00:00,69.9,260.0,3.0,0.0,868.5,1023.0,0.0,-5.4,-0.6
2022-11-10 09:00:00,78.0,350.0,3.0,0.0,870.2,1026.3,1.7,-6.0,-2.7
2022-11-10 12:00:00,67.7,350.0,2.0,0.0,872.7,1029.9,2.5,-8.8,-3.7
2022-11-10 15:00:00,83.8,320.0,4.0,0.0,873.9,1032.4,1.2,-7.7,-5.4
2022-11-10 18:00:00,82.3,320.0,2.0,0.0,875.1,1034.8,1.2,-9.5,-7.0
2022-11-10 21:00:00,77.8,0.0,0.0,0.0,875.5,1035.8,0.4,-11.0,-7.8
2022-11-11 00:00:00,80.7,0.0,0.0,0.0,876.3,1037.6,0.8,-11.7,-9.0
2022-11-11 03:00:00,68.3,0.0,0.0,0.0,877.3,1036.7,1.0,-10.8,-5.9
2022-11-11 06:00:00,61.0,0.0,0.0,0.0,876.5,1034.7,0.8,-10.6,-4.2
2022-11-11 09:00:00,67.8,240.0,1.0,0.0,876.8,1035.8,0.3,-10.4,-5.4
2022-11-11 12:00:00,78.2,330.0,1.0,0.0,877.8,1039.1,1.0,-11.7,-8.6
2022-11-11 15:00:00,78.2,0.0,0.0,0.0,878.2,1039.5,0.4,-11.7,-8.6
2022-11-11 18:00:00,74.8,100.0,1.0,0.0,877.9,1040.7,0.3,-14.4,-10.8
2022-11-11 21:00:00,75.0,0.0,0.0,0.0,877.1,1041.0,0.8,-16.2,-12.7
2022-11-12 00:00:00,76.1,0.0,0.0,0.0,877.0,1041.7,0.1,-17.2,-13.9
2022-11-12 03:00:00,64.9,60.0,1.0,0.0,876.2,1037.4,0.8,-14.3,-8.9
2022-11-12 06:00:00,54.8,0.0,0.0,0.0,873.7,1031.7,2.5,-12.4,-4.7
2022-11-12 09:00:00,58.9,0.0,0.0,0.0,872.4,1030.2,1.3,-11.6,-4.8
2022-11-12 12:00:00,71.1,0.0,0.0,0.0,872.2,1032.1,0.2,-12.4,-8.1
2022-11-12 15:00:00,73.2,0.0,0.0,0.0,871.7,1032.4,0.5,-13.4,-9.5
2022-11-12 18:00:00,77.2,0.0,0.0,0.0,871.0,1032.7,0.7,-14.3,-11.1
2022-11-12 21:00:00,75.8,0.0,0.0,0.0,869.6,1031.4,1.4,-15.0,-11.6
2022-11-13 00:00:00,73.7,0.0,0.0,0.0,869.0,1031.5,0.6,-16.6,-12.9
2022-11-13 03:00:00,58.8,0.0,0.0,0.0,869.0,1028.7,0.0,-15.3,-8.7
2022-11-13 06:00:00,51.2,0.0,0.0,0.0,867.2,1023.5,1.8,-12.5,-3.9
2022-11-13 09:00:00,53.0,0.0,0.0,0.0,866.6,1023.4,0.6,-12.9,-4.8
2022-11-13 12:00:00,67.2,0.0,0.0,0.0,866.9,1025.9,0.3,-13.2,-8.2
2022-11-13 15:00:00,67.9,0.0,0.0,0.0,866.5,1026.6,0.4,-14.8,-10.0
2022-11-13 18:00:00,72.1,0.0,0.0,0.0,865.5,1026.8,1.0,-16.0,-12.0
2022-11-13 21:00:00,74.9,0.0,0.0,0.0,864.9,1027.0,0.6,-16.9,-13.4
2022-11-14 00:00:00,76.0,0.0,0.0,0.0,865.4,1028.0,0.5,-17.3,-14.0
2022-11-14 03:00:00,55.9,0.0,0.0,0.0,865.8,1025.0,0.4,-16.0,-8.8
2022-11-14 06:00:00,43.9,250.0,1.0,0.0,864.6,1019.6,1.2,-13.1,-2.5
2022-11-14 09:00:00,52.0,0.0,0.0,0.0,864.9,1020.9,0.3,-12.4,-4.0
2022-11-14 12:00:00,57.2,0.0,0.0,0.0,866.0,1023.4,1.1,-13.0,-5.9
2022-11-14 15:00:00,69.8,0.0,0.0,0.0,865.9,1025.3,0.1,-13.6,-9.1
2022-11-14 18:00:00,74.2,0.0,0.0,0.0,866.4,1026.8,0.5,-14.2,-10.5
2022-11-14 21:00:00,75.9,0.0,0.0,0.0,866.7,1027.9,0.3,-14.9,-11.5
2022-11-15 00:00:00,75.9,0.0,0.0,0.0,867.2,1028.3,0.5,-14.7,-11.3
2022-11-15 03:00:00,56.9,0.0,0.0,0.0,867.4,1025.8,0.2,-14.2,-7.1
2022-11-15 06:00:00,41.2,0.0,0.0,0.0,865.4,1019.2,2.0,-11.9,-0.3
2022-11-15 09:00:00,43.0,290.0,2.0,0.0,864.6,1018.5,0.8,-11.8,-0.8
2022-11-15 12:00:00,57.0,90.0,2.0,0.0,864.6,1021.1,0.0,-12.2,-5.0
2022-11-15 15:00:00,67.2,100.0,2.0,0.0,863.8,1022.2,0.8,-13.2,-8.2
2022-11-15 18:00:00,69.2,120.0,2.0,0.0,862.7,1021.7,1.1,-13.9,-9.3
2022-11-15 21:00:00,70.2,0.0,0.0,0.0,861.9,1020.4,0.8,-14.3,-9.9
2022-11-16 00:00:00,71.1,0.0,0.0,0.0,861.8,1021.8,0.1,-15.4,-11.2
2022-11-16 03:00:00,54.8,0.0,0.0,0.0,861.2,1017.9,0.6,-13.9,-6.3
2022-11-16 06:00:00,45.2,0.0,0.0,0.0,860.4,1014.3,0.8,-12.3,-2.0
2022-11-16 09:00:00,40.0,320.0,1.0,0.0,861.2,1014.6,0.8,-12.8,-0.9
2022-11-16 12:00:00,56.1,0.0,0.0,0.0,862.4,1017.3,1.2,-10.6,-3.1
2022-11-16 15:00:00,62.8,0.0,0.0,0.0,863.7,1021.2,1.3,-12.7,-6.8
2022-11-16 18:00:00,71.0,0.0,0.0,0.0,864.7,1023.8,1.0,-13.2,-8.9
2022-11-16 21:00:00,74.8,0.0,0.0,0.0,866.0,1026.3,1.3,-14.0,-10.4
2022-11-17 00:00:00,77.0,0.0,0.0,0.0,868.4,1030.3,2.4,-15.4,-12.2
2022-11-17 03:00:00,53.8,0.0,0.0,0.0,870.3,1028.0,1.9,-13.1,-5.2
2022-11-17 06:00:00,38.1,0.0,0.0,0.0,869.7,1023.3,0.6,-11.5,1.2
2022-11-17 09:00:00,45.1,300.0,1.0,0.0,870.9,1026.1,1.2,-11.4,-1.0
2022-11-17 12:00:00,52.0,70.0,1.0,0.0,871.5,1027.8,0.6,-11.1,-2.6
2022-11-17 15:00:00,48.9,80.0,1.0,0.0,870.6,1027.1,0.9,-12.5,-3.3
2022-11-17 18:00:00,51.8,0.0,0.0,0.0,869.9,1027.1,0.7,-13.0,-4.6
2022-11-17 21:00:00,48.8,0.0,0.0,0.0,868.4,1024.8,1.5,-12.9,-3.7
2022-11-18 00:00:00,56.2,110.0,1.0,0.0,866.5,1023.2,1.9,-12.1,-4.7
2022-11-18 03:00:00,43.9,90.0,2.0,0.0,864.5,1018.8,2.0,-12.2,-1.5
2022-11-18 06:00:00,94.9,0.0,0.0,0.0,862.2,1017.4,2.3,-4.2,-3.5
2022-11-18 09:00:00,89.8,340.0,4.0,0.0,861.3,1017.7,0.9,-7.1,-5.7
2022-11-18 12:00:00,74.1,10.0,5.0,4.0,862.4,1020.5,1.1,-11.9,-8.1
2022-11-18 15:00:00,69.0,340.0,3.0,0.0,865.0,1024.8,2.6,-14.6,-10.0
2022-11-18 18:00:00,,,,,,,,,
2022-11-18 21:00:00,68.0,0.0,0.0,0.0,869.1,1031.1,1.5,-16.8,-12.1
2022-11-19 00:00:00,68.2,0.0,0.0,0.0,870.6,1033.9,1.5,-18.2,-13.6
2022-11-19 03:00:00,61.0,10.0,5.0,0.0,871.3,1033.5,0.7,-17.8,-11.8
2022-11-19 06:00:00,61.9,310.0,3.0,0.0,870.2,1031.3,1.1,-16.4,-10.5
2022-11-19 09:00:00,64.1,0.0,0.0,0.0,870.5,1032.7,0.3,-17.4,-12.0
2022-11-19 12:00:00,74.3,10.0,2.0,0.0,870.3,1035.6,0.2,-20.0,-16.5
2022-11-19 15:00:00,77.3,60.0,1.0,0.0,870.0,1036.4,0.3,-21.2,-18.2
2022-11-19 18:00:00,73.8,0.0,0.0,0.0,869.3,1036.2,0.7,-22.6,-19.1
2022-11-19 21:00:00,72.2,100.0,1.0,0.0,868.5,1036.2,0.8,-24.0,-20.3
2022-11-20 00:00:00,74.0,100.0,1.0,0.0,868.4,1036.6,0.1,-24.5,-21.1
2022-11-20 03:00:00,62.1,0.0,0.0,0.0,869.0,1035.0,0.6,-23.4,-17.9
2022-11-20 06:00:00,58.8,0.0,0.0,0.0,867.9,1031.2,1.1,-20.7,-14.4
2022-11-20 09:00:00,66.1,0.0,0.0,0.0,868.2,1030.7,0.3,-18.1,-13.1
2022-11-20 12:00:00,74.1,0.0,0.0,0.0,869.8,1035.6,1.6,-20.9,-17.4
2022-11-20 15:00:00,76.0,100.0,2.0,0.0,869.8,1035.7,0.0,-20.8,-17.6
2022-11-20 18:00:00,73.8,0.0,0.0,0.0,870.2,1037.2,0.4,-22.5,-19.0
2022-11-20 21:00:00,73.8,110.0,1.0,0.0,869.6,1036.4,0.6,-22.4,-18.9
2022-11-21 00:00:00,70.9,0.0,0.0,0.0,868.6,1034.9,0.7,-21.9,-17.9
2022-11-21 03:00:00,54.9,0.0,0.0,0.0,867.8,1029.9,1.1,-19.8,-12.6
2022-11-21 06:00:00,47.3,100.0,1.0,0.0,866.5,1025.0,1.3,-16.9,-7.6
2022-11-21 09:00:00,55.2,0.0,0.0,0.0,866.3,1025.2,0.2,-15.6,-8.2
2022-11-21 12:00:00,64.0,0.0,0.0,0.0,867.2,1027.8,0.9,-16.0,-10.5
2022-11-21 15:00:00,73.2,0.0,0.0,0.0,867.1,1029.0,0.1,-16.3,-12.5
2022-11-21 18:00:00,70.1,90.0,1.0,0.0,866.6,1028.6,0.5,-17.1,-12.8
2022-11-21 21:00:00,68.9,0.0,0.0,0.0,865.6,1027.6,1.0,-17.5,-13.0
2022-11-22 00:00:00,67.8,0.0,0.0,0.0,866.2,1028.2,0.6,-17.6,-12.9
2022-11-22 03:00:00,59.8,0.0,0.0,0.0,867.2,1027.8,1.0,-16.8,-10.5
2022-11-22 06:00:00,51.9,190.0,2.0,0.0,866.9,1024.3,0.3,-14.0,-5.7
2022-11-22 09:00:00,63.2,250.0,1.0,0.0,867.2,1025.7,0.3,-13.2,-7.4
2022-11-22 12:00:00,73.9,50.0,1.0,0.0,868.3,1030.2,1.1,-15.9,-12.2
2022-11-22 15:00:00,75.1,0.0,0.0,0.0,868.0,1030.1,0.3,-16.0,-12.5
2022-11-22 18:00:00,74.0,110.0,3.0,0.0,866.8,1030.3,1.2,-18.5,-14.9
2022-11-22 21:00:00,70.1,70.0,1.0,0.0,865.2,1027.2,1.6,-17.4,-13.1
2022-11-23 00:00:00,63.0,160.0,2.0,0.0,863.6,1024.6,1.6,-17.8,-12.2
2022-11-23 03:00:00,47.7,170.0,2.0,0.0,863.1,1021.0,0.5,-16.7,-7.5
2022-11-23 06:00:00,53.2,120.0,2.0,0.0,861.4,1016.8,1.7,-12.3,-4.2
2022-11-23 09:00:00,62.8,140.0,1.0,0.0,860.3,1017.1,1.1,-12.6,-6.7
2022-11-23 12:00:00,68.2,100.0,3.0,0.0,859.5,1017.5,0.8,-13.6,-8.8
2022-11-23 15:00:00,74.1,110.0,2.0,0.0,858.9,1018.3,0.6,-14.7,-11.0
2022-11-23 18:00:00,76.3,100.0,2.0,0.0,857.7,1017.9,1.2,-15.9,-12.6
2022-11-23 21:00:00,76.7,120.0,1.0,0.0,857.2,1018.1,0.5,-16.9,-13.7
2022-11-24 00:00:00,77.3,60.0,1.0,0.0,857.0,1018.0,0.2,-17.1,-14.0
2022-11-24 03:00:00,60.0,0.0,0.0,0.0,857.0,1015.2,0.0,-16.1,-9.8
2022-11-24 06:00:00,58.9,0.0,0.0,0.0,856.8,1012.9,0.2,-13.3,-6.6
2022-11-24 09:00:00,71.0,330.0,2.0,0.0,859.1,1017.2,2.3,-13.3,-9.0
2022-11-24 12:00:00,74.0,0.0,0.0,0.0,861.7,1021.9,2.6,-15.1,-11.4
2022-11-24 15:00:00,74.9,280.0,2.0,0.0,863.3,1025.2,1.6,-17.1,-13.6
2022-11-24 18:00:00,67.7,330.0,2.0,0.0,865.6,1029.5,2.3,-20.4,-15.8
2022-11-24 21:00:00,64.8,310.0,3.0,0.0,866.9,1032.2,1.3,-23.1,-18.1
2022-11-25 00:00:00,64.0,320.0,3.0,0.0,869.0,1036.0,2.1,-24.4,-19.3
2022-11-25 03:00:00,59.9,220.0,2.0,0.0,870.0,1036.2,1.0,-23.8,-17.9
2022-11-25 06:00:00,51.1,260.0,4.0,0.0,869.3,1033.5,0.7,-23.7,-15.9
2022-11-25 09:00:00,60.2,300.0,4.0,0.0,868.5,1033.7,0.8,-22.8,-16.9
2022-11-25 12:00:00,60.9,320.0,1.0,0.0,867.6,1034.9,0.9,-25.7,-20.1
2022-11-25 15:00:00,64.0,60.0,3.0,0.0,865.4,1033.1,2.2,-26.2,-21.2
2022-11-25 18:00:00,61.9,130.0,3.0,0.0,862.4,1029.2,3.0,-26.2,-20.8
2022-11-25 21:00:00,50.1,50.0,5.0,0.0,858.2,1023.0,4.2,-26.9,-19.1
2022-11-26 00:00:00,46.7,120.0,3.0,0.0,855.9,1019.8,2.3,-27.1,-18.5
2022-11-26 03:00:00,39.9,50.0,5.0,0.0,853.9,1015.2,2.0,-25.8,-15.2
2022-11-26 06:00:00,42.9,50.0,4.0,0.0,851.1,1010.9,2.8,-23.8,-13.9
2022-11-26 09:00:00,47.0,50.0,4.0,0.0,849.8,1009.3,1.3,-22.6,-13.7
2022-11-26 12:00:00,50.8,90.0,2.0,0.0,851.8,1011.7,2.0,-21.8,-13.8
2022-11-26 15:00:00,68.9,60.0,2.0,0.0,853.7,1015.4,1.9,-20.3,-15.9
2022-11-26 18:00:00,72.8,0.0,0.0,0.0,855.3,1018.3,1.6,-21.1,-17.4
2022-11-26 21:00:00,75.9,20.0,1.0,0.0,856.5,1020.5,1.2,-21.6,-18.4
2022-11-27 00:00:00,70.1,150.0,1.0,0.0,858.4,1022.7,1.9,-22.5,-18.4
2022-11-27 03:00:00,78.9,150.0,1.0,0.0,861.6,1025.2,3.2,-19.3,-16.5
2022-11-27 06:00:00,71.4,330.0,4.0,0.0,862.6,1025.9,1.0,-19.5,-15.5
2022-11-27 09:00:00,67.9,30.0,1.0,0.0,865.5,1030.4,2.9,-21.8,-17.3
2022-11-27 12:00:00,65.7,330.0,3.0,0.9,868.7,1035.5,3.2,-23.9,-19.1
2022-11-27 15:00:00,64.7,40.0,5.0,0.0,870.2,1038.7,1.5,-25.9,-21.0
2022-11-27 18:00:00,58.1,320.0,4.0,0.0,872.0,1038.7,1.8,-28.5,-22.5
2022-11-27 21:00:00,55.3,50.0,2.0,0.0,873.7,1045.6,1.7,-31.0,-24.6
2022-11-28 00:00:00,56.8,30.0,4.0,0.6,876.1,1050.0,2.4,-32.7,-26.7
2022-11-28 03:00:00,53.9,330.0,4.0,0.0,878.4,1052.1,2.3,-32.4,-25.8
2022-11-28 06:00:00,55.7,310.0,5.0,0.0,878.5,1051.7,0.1,-31.5,-25.2
2022-11-28 09:00:00,49.9,330.0,2.0,0.0,879.7,1054.7,1.2,-34.5,-27.2
2022-11-28 12:00:00,58.7,310.0,2.0,0.0,880.5,1056.4,0.8,-33.7,-28.1
2022-11-28 15:00:00,65.1,300.0,1.0,0.0,880.5,1057.0,0.0,-33.4,-28.9
2022-11-28 18:00:00,66.1,300.0,1.0,0.0,880.7,1058.1,0.2,-34.3,-30.0
2022-11-28 21:00:00,68.8,290.0,2.0,0.0,879.9,1057.0,0.8,-33.7,-29.8
2022-11-29 00:00:00,69.7,300.0,2.0,0.0,879.9,1056.3,0.0,-32.7,-28.9
2022-11-29 03:00:00,58.8,230.0,3.0,0.0,881.0,1055.0,1.1,-31.3,-25.6
2022-11-29 06:00:00,53.0,310.0,4.0,0.0,879.8,1050.9,1.2,-29.1,-22.1
2022-11-29 09:00:00,59.1,230.0,4.0,0.0,879.5,1049.6,0.3,-26.7,-20.8
2022-11-29 12:00:00,61.0,240.0,1.0,0.0,879.8,1050.7,0.3,-27.3,-21.8
2022-11-29 15:00:00,61.1,210.0,3.0,0.0,879.2,1051.3,0.6,-28.9,-23.5
2022-11-29 18:00:00,63.1,300.0,1.0,0.0,878.6,1051.7,0.6,-30.0,-25.0
2022-11-29 21:00:00,64.1,0.0,0.0,0.0,878.3,1051.9,0.3,-30.5,-25.7
2022-11-30 00:00:00,67.8,310.0,1.0,0.0,878.7,1052.3,0.4,-29.8,-25.6
2022-11-30 03:00:00,56.0,240.0,2.0,0.0,879.4,1049.3,0.7,-27.1,-20.6
2022-11-30 06:00:00,50.1,230.0,3.0,0.0,878.2,1045.7,1.2,-25.5,-17.6
2022-11-30 09:00:00,46.8,40.0,2.0,0.0,878.2,1047.3,0.0,-28.2,-19.7
2022-11-30 12:00:00,63.0,330.0,1.0,0.0,878.6,1050.2,0.4,-28.2,-23.1
2022-11-30 15:00:00,70.0,300.0,1.0,0.0,877.8,1050.5,0.8,-28.6,-24.7
2022-11-30 18:00:00,66.0,310.0,2.0,0.0,877.2,1050.3,0.6,-29.9,-25.4
2022-11-30 21:00:00,67.6,330.0,2.0,0.0,876.1,1049.8,1.1,-30.6,-26.4
2022-12-01 00:00:00,70.8,0.0,0.0,0.0,874.9,1048.8,1.2,-30.7,-27.0
2022-12-01 03:00:00,64.3,230.0,2.0,0.0,873.9,1044.0,1.0,-27.3,-22.4
2022-12-01 06:00:00,56.2,300.0,3.0,0.0,870.6,1038.3,3.3,-26.4,-19.9
2022-12-01 09:00:00,57.0,330.0,2.0,0.0,868.1,1035.9,2.5,-27.0,-20.7
2022-12-01 12:00:00,65.0,50.0,1.0,0.0,866.2,1034.7,1.9,-26.9,-22.1
2022-12-01 15:00:00,70.0,0.0,0.0,0.0,864.7,1034.9,1.5,-28.7,-24.8
2022-12-01 18:00:00,69.1,0.0,0.0,0.0,863.8,1034.3,0.9,-29.5,-25.5
2022-12-01 21:00:00,73.0,0.0,0.0,0.0,863.8,1034.9,0.0,-29.8,-26.4
2022-12-02 00:00:00,73.9,330.0,1.0,0.0,865.6,1036.1,1.8,-28.3,-25.0
2022-12-02 03:00:00,59.2,310.0,3.0,0.0,867.9,1034.1,2.3,-24.5,-18.5
2022-12-02 06:00:00,49.1,320.0,4.0,0.0,868.3,1035.2,0.4,-27.4,-19.4
2022-12-02 09:00:00,45.0,330.0,2.0,0.0,870.4,1039.0,2.1,-30.0,-21.2
2022-12-02 12:00:00,57.1,320.0,1.0,0.0,872.2,1043.2,1.8,-30.0,-23.9
2022-12-02 15:00:00,61.9,230.0,1.0,0.0,873.3,1045.3,1.1,-30.2,-25.0
2022-12-02 18:00:00,61.1,230.0,1.0,0.0,874.0,1046.6,0.7,-30.9,-25.6
2022-12-02 21:00:00,67.8,330.0,2.0,0.0,874.1,1047.0,0.1,-30.1,-25.9
2022-12-03 00:00:00,70.7,240.0,1.0,0.0,874.7,1048.8,0.6,-31.0,-27.3
2022-12-03 03:00:00,68.9,240.0,3.0,0.0,875.5,1047.1,0.8,-28.0,-23.9
2022-12-03 06:00:00,64.0,310.0,3.0,0.0,875.2,1043.3,0.3,-24.3,-19.2
2022-12-03 09:00:00,67.1,290.0,2.0,0.0,876.0,1045.6,0.8,-25.5,-21.0
2022-12-03 12:00:00,70.2,0.0,0.0,0.0,876.1,1047.6,0.1,-27.5,-23.6
2022-12-03 15:00:00,73.3,0.0,0.0,0.0,876.8,1049.5,0.7,-28.3,-24.9
2022-12-03 18:00:00,71.9,0.0,0.0,0.0,876.9,1049.7,0.1,-28.6,-25.0
2022-12-03 21:00:00,70.3,0.0,0.0,0.0,876.5,1050.2,0.4,-30.2,-26.4
2022-12-04 00:00:00,70.0,0.0,0.0,0.0,877.3,1051.9,0.8,-31.1,-27.3
2022-12-04 03:00:00,67.3,290.0,1.0,0.0,878.5,1049.9,1.2,-27.2,-22.8
2022-12-04 06:00:00,58.7,310.0,3.0,0.0,877.9,1045.2,0.6,-24.4,-18.3
2022-12-04 09:00:00,62.1,300.0,1.0,0.0,878.5,1047.8,0.6,-25.4,-20.0
2022-12-04 12:00:00,68.0,300.0,1.0,0.0,879.0,1050.0,0.5,-26.4,-22.1
2022-12-04 15:00:00,72.3,320.0,1.0,0.0,879.1,1051.0,0.1,-26.9,-23.3
2022-12-04 18:00:00,71.2,0.0,0.0,0.0,878.5,1051.6,0.6,-28.8,-25.1
2022-12-04 21:00:00,73.0,0.0,0.0,0.0,877.1,1050.8,1.4,-29.6,-26.2
2022-12-05 00:00:00,70.9,0.0,0.0,0.0,876.2,1050.1,0.9,-30.4,-26.7
2022-12-05 03:00:00,64.2,150.0,1.0,0.0,875.8,1046.8,0.4,-27.9,-23.0
2022-12-05 06:00:00,58.9,240.0,3.0,0.0,873.9,1040.8,1.9,-23.9,-17.8
2022-12-05 09:00:00,59.9,300.0,2.0,0.0,873.5,1041.7,0.4,-25.5,-19.7
2022-12-05 12:00:00,69.8,300.0,1.0,0.0,873.7,1043.9,0.2,-26.5,-22.5
2022-12-05 15:00:00,71.0,300.0,1.0,0.0,873.9,1044.6,0.2,-26.8,-23.0
2022-12-05 18:00:00,73.2,0.0,0.0,0.0,873.4,1045.6,0.5,-28.6,-25.2
2022-12-05 21:00:00,71.8,290.0,2.0,0.0,872.9,1045.3,0.5,-29.2,-25.6
2022-12-06 00:00:00,73.1,0.0,0.0,0.0,873.0,1045.7,0.1,-29.3,-25.9
2022-12-06 03:00:00,64.9,310.0,2.0,0.0,873.1,1041.4,0.1,-24.9,-20.0
2022-12-06 06:00:00,50.8,240.0,3.0,0.0,872.0,1036.9,1.1,-23.4,-15.5
2022-12-06 09:00:00,52.9,230.0,3.0,0.0,871.7,1038.0,0.3,-24.9,-17.6
2022-12-06 12:00:00,67.8,230.0,1.0,0.0,872.0,1040.6,0.3,-25.1,-20.7
2022-12-06 15:00:00,71.2,0.0,0.0,0.0,872.0,1041.7,0.0,-26.0,-22.2
2022-12-06 18:00:00,73.0,50.0,1.0,0.0,871.8,1041.9,0.2,-26.3,-22.8
2022-12-06 21:00:00,72.7,0.0,0.0,0.0,871.7,1043.0,0.1,-28.0,-24.5
2022-12-07 00:00:00,73.9,240.0,1.0,0.0,871.9,1043.7,0.2,-28.3,-25.0
2022-12-07 03:00:00,70.8,240.0,1.0,0.0,873.3,1042.4,1.4,-24.9,-21.0
2022-12-07 06:00:00,53.8,310.0,3.0,0.0,872.8,1038.3,0.5,-23.3,-16.1
2022-12-07 09:00:00,56.1,310.0,2.0,0.0,873.2,1039.2,0.4,-23.5,-16.8
2022-12-07 12:00:00,66.9,320.0,1.0,0.0,873.9,1041.9,0.7,-24.0,-19.4
2022-12-07 15:00:00,71.2,0.0,0.0,0.0,874.4,1044.5,0.5,-25.9,-22.1
2022-12-07 18:00:00,73.1,0.0,0.0,0.0,873.8,1044.2,0.6,-26.2,-22.7
2022-12-07 21:00:00,75.0,0.0,0.0,0.0,873.3,1043.8,0.5,-26.2,-23.0
2022-12-08 00:00:00,74.9,0.0,0.0,0.0,873.2,1044.3,0.1,-27.0,-23.8
2022-12-08 03:00:00,69.9,0.0,0.0,0.0,873.6,1041.4,0.4,-23.3,-19.2
2022-12-08 06:00:00,60.8,240.0,1.0,0.0,872.1,1037.6,1.5,-22.2,-16.4
2022-12-08 09:00:00,66.0,300.0,1.0,0.0,871.9,1038.7,0.2,-23.0,-18.2
2022-12-08 12:00:00,72.0,0.0,0.0,0.0,871.9,1041.0,0.0,-25.1,-21.4
2022-12-08 15:00:00,74.9,0.0,0.0,0.0,872.0,1042.6,0.1,-26.6,-23.4
2022-12-08 18:00:00,72.7,0.0,0.0,0.0,872.1,1043.6,0.1,-28.1,-24.6
2022-12-08 21:00:00,73.1,0.0,0.0,0.0,872.1,1044.3,0.1,-29.1,-25.7
2022-12-09 00:00:00,73.8,230.0,1.0,0.0,873.0,1045.5,1.0,-29.0,-25.7
2022-12-09 03:00:00,75.8,230.0,1.0,0.0,874.8,1045.3,1.8,-25.6,-22.5
2022-12-09 06:00:00,61.8,230.0,3.0,0.0,874.4,1039.3,0.4,-20.6,-14.9
2022-12-09 09:00:00,65.2,240.0,2.0,0.0,875.9,1042.2,1.5,-21.5,-16.5
2022-12-09 12:00:00,72.2,230.0,1.0,0.0,877.8,1047.4,1.9,-24.3,-20.6
2022-12-09 15:00:00,73.8,320.0,1.0,0.0,878.6,1049.5,0.8,-25.5,-22.1
2022-12-09 18:00:00,75.0,0.0,0.0,0.0,878.4,1050.2,0.2,-26.5,-23.3
2022-12-09 21:00:00,74.1,0.0,0.0,0.0,877.7,1049.8,0.7,-27.3,-24.0
2022-12-10 00:00:00,72.7,130.0,1.0,0.0,877.6,1050.2,0.1,-28.1,-24.6
2022-12-10 03:00:00,64.8,130.0,2.0,0.0,877.2,1046.6,0.4,-25.3,-20.4
2022-12-10 06:00:00,57.8,150.0,1.0,0.0,875.4,1041.3,1.8,-22.4,-16.0
2022-12-10 09:00:00,57.1,140.0,1.0,0.0,874.3,1040.4,1.1,-23.1,-16.6
2022-12-10 12:00:00,65.1,50.0,3.0,0.0,874.1,1042.0,0.2,-24.1,-19.2
2022-12-10 15:00:00,64.8,110.0,1.0,0.0,872.7,1041.2,1.4,-25.3,-20.4
2022-12-10 18:00:00,62.2,120.0,4.0,0.0,869.5,1036.7,3.2,-24.8,-19.4
2022-12-10 21:00:00,53.7,110.0,3.0,0.0,866.0,1031.6,3.5,-25.2,-18.1
2022-12-11 00:00:00,46.0,120.0,3.0,0.0,862.0,1024.9,4.0,-24.4,-15.4
2022-12-11 03:00:00,74.1,130.0,2.0,0.0,860.3,1022.2,1.7,-18.0,-14.4
2022-12-11 06:00:00,78.0,300.0,3.0,0.0,857.8,1018.8,2.5,-16.7,-13.7
2022-12-11 09:00:00,71.2,330.0,5.0,0.0,859.9,1022.9,2.1,-20.1,-16.1
2022-12-11 12:00:00,72.3,320.0,3.0,1.0,863.4,1027.7,3.5,-20.8,-17.0
2022-12-11 15:00:00,74.0,310.0,3.0,0.0,864.4,1029.5,1.0,-21.4,-17.9
2022-12-11 18:00:00,74.7,230.0,1.0,0.0,865.3,1030.5,0.9,-21.2,-17.8
2022-12-11 21:00:00,77.8,300.0,1.0,0.0,865.4,1031.6,0.1,-22.0,-19.1
2022-12-12 00:00:00,79.8,320.0,1.0,0.0,865.4,1031.9,0.0,-22.0,-19.4
2022-12-12 03:00:00,75.2,300.0,3.0,0.0,866.8,1032.8,1.4,-21.8,-18.5
2022-12-12 06:00:00,58.9,330.0,5.0,0.0,867.7,1034.5,0.9,-25.4,-19.4
2022-12-12 09:00:00,62.7,330.0,2.0,0.0,869.9,1039.0,2.2,-27.1,-21.9
2022-12-12 12:00:00,56.2,240.0,1.0,0.0,871.4,1041.9,1.5,-29.8,-23.5
2022-12-12 15:00:00,64.0,230.0,3.0,0.0,872.1,1042.9,0.7,-28.6,-23.7
2022-12-12 18:00:00,49.1,310.0,3.0,0.0,872.9,1042.8,0.8,-30.0,-22.2
2022-12-12 21:00:00,64.9,220.0,1.0,0.0,873.1,1045.0,0.2,-29.5,-24.8
2022-12-13 00:00:00,67.7,310.0,1.0,0.0,873.1,1046.1,0.0,-30.5,-26.3
2022-12-13 03:00:00,55.5,240.0,2.0,0.0,872.9,1042.8,0.2,-28.8,-22.3
2022-12-13 06:00:00,48.8,230.0,3.0,0.0,871.9,1040.2,1.0,-28.3,-20.3
2022-12-13 09:00:00,55.1,310.0,2.0,0.0,869.9,1038.8,2.0,-28.3,-21.7
